arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
retry_oracle,low,0.02,4000,0.99975,0.999875,0.0,0.0,27.126,0.00025
retry_oracle,low,0.04,4000,0.998,0.999349,0.0,0.0,27.6745,0.002
retry_oracle,low,0.06,4000,0.99375,0.998207,0.0,0.0,28.2175,0.00575
retry_oracle,low,0.08,4000,0.98875,0.996521,0.0,0.0,28.7685,0.01025
retry_oracle,low,0.1,4000,0.9725,0.991874,0.0,0.0,29.2587,0.024
retry_oracle,low,0.12,4000,0.948,0.984455,0.0,0.0,29.6857,0.0415
retry_oracle,low,0.14,4000,0.913,0.974947,0.0,0.0,30.0487,0.065
retry_oracle,low,0.16,4000,0.863,0.963146,0.0,0.0,30.3343,0.09425
retry_oracle,low,0.18,4000,0.79475,0.948768,0.0,0.0,30.5465,0.131
retry_oracle,low,0.2,4000,0.70575,0.927584,0.0,0.0,30.5147,0.179
retry_oracle,low,0.22,4000,0.61125,0.904581,0.0,0.0,30.327,0.232
retry_oracle,low,0.24,4000,0.51675,0.878394,0.0,0.0,30.0482,0.288
retry_oracle,low,0.26,4000,0.418,0.849308,0.0,0.0,29.641,0.349
retry_oracle,low,0.28,4000,0.32975,0.817266,0.0,0.0,28.9883,0.4125
retry_oracle,low,0.3,4000,0.2475,0.785845,0.0,0.0,28.4138,0.47525
retry_oracle,low,0.32,4000,0.1845,0.750872,0.0,0.0,27.6515,0.53675
retry_oracle,low,0.34,4000,0.12675,0.714424,0.0,0.0,26.8332,0.60325
retry_oracle,low,0.36,4000,0.0915,0.67788,0.0,0.0,25.9425,0.65475
retry_oracle,low,0.38,4000,0.0575,0.642556,0.0,0.0,25.0495,0.70875
retry_oracle,low,0.4,4000,0.03975,0.609034,0.0,0.0,24.2325,0.7575
retry_oracle,low,0.42,4000,0.0245,0.573997,0.0,0.0,23.3665,0.81075
retry_oracle,low,0.44,4000,0.01375,0.545552,0.0,0.0,22.7048,0.84475
retry_oracle,low,0.46,4000,0.00875,0.518523,0.0,0.0,22.1283,0.8715
retry_oracle,low,0.48,4000,0.00575,0.4901,0.0,0.0,21.4165,0.898
retry_oracle,low,0.5,4000,0.00325,0.463501,0.0,0.0,20.659,0.9215
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.9995,0.999683,0.0,0.0,42.1863,0.0005
retry_oracle,medium,0.04,4000,0.99625,0.998363,0.0,0.0,42.9958,0.00375
retry_oracle,medium,0.06,4000,0.98975,0.995727,0.0,0.0,43.7767,0.01025
retry_oracle,medium,0.08,4000,0.978,0.991116,0.0,0.0,44.5075,0.022
retry_oracle,medium,0.1,4000,0.962,0.983795,0.0,0.0,45.1927,0.03775
retry_oracle,medium,0.12,4000,0.9325,0.974472,0.0,0.0,45.7612,0.06475
retry_oracle,medium,0.14,4000,0.88775,0.957149,0.0,0.0,45.9868,0.10225
retry_oracle,medium,0.16,4000,0.83025,0.937965,0.0,0.0,46.052,0.145
retry_oracle,medium,0.18,4000,0.73825,0.913156,0.0,0.0,45.8115,0.207
retry_oracle,medium,0.2,4000,0.6475,0.888092,0.0,0.0,45.4355,0.26475
retry_oracle,medium,0.22,4000,0.5405,0.854438,0.0,0.0,44.603,0.3365
retry_oracle,medium,0.24,4000,0.423,0.81586,0.0,0.0,43.3272,0.41
retry_oracle,medium,0.26,4000,0.316,0.776017,0.0,0.0,41.825,0.493
retry_oracle,medium,0.28,4000,0.225,0.733187,0.0,0.0,40.194,0.568
retry_oracle,medium,0.3,4000,0.152,0.692103,0.0,0.0,38.574,0.6375
retry_oracle,medium,0.32,4000,0.09875,0.648523,0.0,0.0,36.7107,0.7025
retry_oracle,medium,0.34,4000,0.063,0.605401,0.0,0.0,34.9002,0.762
retry_oracle,medium,0.36,4000,0.03875,0.561165,0.0,0.0,32.9445,0.81275
retry_oracle,medium,0.38,4000,0.022,0.522116,0.0,0.0,31.216,0.852
retry_oracle,medium,0.4,4000,0.01225,0.488724,0.0,0.0,29.8278,0.8855
retry_oracle,medium,0.42,4000,0.008,0.454188,0.0,0.0,28.284,0.916
retry_oracle,medium,0.44,4000,0.003,0.42285,0.0,0.0,26.9288,0.9385
retry_oracle,medium,0.46,4000,0.001,0.397392,0.0,0.0,25.8465,0.95675
retry_oracle,medium,0.48,4000,0.00075,0.373706,0.0,0.0,24.8742,0.96725
retry_oracle,medium,0.5,4000,0.0005,0.356707,0.0,0.0,24.214,0.9745
