arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
no_rules,low,0.04,4000,0.3465,0.676802,0.01352,0.0,17.54,0.0
no_rules,low,0.06,4000,0.2135,0.573892,0.017293,0.0,14.7538,0.0
no_rules,low,0.08,4000,0.1355,0.498442,0.020315,0.0,12.71,0.0
no_rules,low,0.1,4000,0.0805,0.435003,0.023035,0.0,11.039,0.0
no_rules,low,0.12,4000,0.04925,0.389259,0.024784,0.0,9.858,0.0
no_rules,low,0.14,4000,0.02775,0.351224,0.026922,0.0,8.8517,0.0
no_rules,low,0.16,4000,0.018,0.321803,0.028513,0.0,8.0917,0.0
no_rules,low,0.18,4000,0.0125,0.298037,0.030211,0.0,7.4848,0.0
no_rules,low,0.2,4000,0.008,0.277601,0.031728,0.0,6.9718,0.0
no_rules,low,0.22,4000,0.00375,0.258683,0.033166,0.0,6.488,0.0
no_rules,low,0.24,4000,0.002,0.243825,0.034762,0.0,6.1123,0.0
no_rules,low,0.26,4000,0.00175,0.232148,0.035942,0.0,5.8072,0.0
no_rules,low,0.28,4000,0.001,0.223079,0.037418,0.0,5.5803,0.0
no_rules,low,0.3,4000,0.001,0.213044,0.038671,0.0,5.3325,0.0
no_rules,low,0.32,4000,0.0005,0.204899,0.040202,0.0,5.1303,0.0
no_rules,low,0.34,4000,0.0005,0.198742,0.041562,0.0,4.9817,0.0
no_rules,low,0.36,4000,0.0,0.192008,0.04273,0.0,4.807,0.0
no_rules,low,0.38,4000,0.0,0.186003,0.044067,0.0,4.6632,0.0
no_rules,low,0.4,4000,0.0,0.18013,0.045493,0.0,4.5157,0.0
no_rules,low,0.42,4000,0.0,0.17611,0.046928,0.0,4.4123,0.0
no_rules,low,0.44,4000,0.0,0.171043,0.047686,0.0,4.2877,0.0
no_rules,low,0.46,4000,0.0,0.167091,0.049052,0.0,4.1805,0.0
no_rules,low,0.48,4000,0.0,0.162942,0.050433,0.0,4.0865,0.0
no_rules,low,0.5,4000,0.0,0.159861,0.051628,0.0,4.0113,0.0
no_rules,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
no_rules,medium,0.02,4000,0.44075,0.725575,0.007282,0.0,29.2207,0.0
no_rules,medium,0.04,4000,0.207,0.552756,0.011335,0.0,21.7735,0.0
no_rules,medium,0.06,4000,0.09475,0.434423,0.013937,0.0,16.969,0.0
no_rules,medium,0.08,4000,0.04425,0.363246,0.015717,0.0,14.0877,0.0
no_rules,medium,0.1,4000,0.0215,0.309949,0.016762,0.0,11.949,0.0
no_rules,medium,0.12,4000,0.0105,0.274559,0.018084,0.0,10.553,0.0
no_rules,medium,0.14,4000,0.006,0.246319,0.018885,0.0,9.4823,0.0
no_rules,medium,0.16,4000,0.003,0.222581,0.019682,0.0,8.5775,0.0
no_rules,medium,0.18,4000,0.002,0.204117,0.020633,0.0,7.8628,0.0
no_rules,medium,0.2,4000,0.001,0.190569,0.021266,0.0,7.3362,0.0
no_rules,medium,0.22,4000,0.00075,0.178494,0.021948,0.0,6.861,0.0
no_rules,medium,0.24,4000,0.00025,0.167064,0.022845,0.0,6.4262,0.0
no_rules,medium,0.26,4000,0.0,0.158545,0.023634,0.0,6.104,0.0
no_rules,medium,0.28,4000,0.0,0.151715,0.024214,0.0,5.8338,0.0
no_rules,medium,0.3,4000,0.0,0.144898,0.025372,0.0,5.581,0.0
no_rules,medium,0.32,4000,0.0,0.139415,0.026301,0.0,5.3662,0.0
no_rules,medium,0.34,4000,0.0,0.134753,0.02728,0.0,5.188,0.0
no_rules,medium,0.36,4000,0.0,0.130759,0.028348,0.0,5.0308,0.0
no_rules,medium,0.38,4000,0.0,0.125721,0.029001,0.0,4.831,0.0
no_rules,medium,0.4,4000,0.0,0.121648,0.029815,0.0,4.6733,0.0
no_rules,medium,0.42,4000,0.0,0.118822,0.03099,0.0,4.5572,0.0
no_rules,medium,0.44,4000,0.0,0.115939,0.031635,0.0,4.4497,0.0
no_rules,medium,0.46,4000,0.0,0.113085,0.032504,0.0,4.3383,0.0
no_rules,medium,0.48,4000,0.0,0.110322,0.033308,0.0,4.2268,0.0
no_rules,medium,0.5,4000,0.0,0.108359,0.034267,0.0,4.1562,0.0
retry_oracle,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_oracle,high,0.02,4000,0.30575,0.628062,0.0,0.0,48.5165,0.69425
retry_oracle,high,0.04,4000,0.10975,0.46081,0.0,0.0,36.4045,0.89025
retry_oracle,high,0.06,4000,0.0315,0.361851,0.0,0.0,29.0678,0.9685
retry_oracle,high,0.08,4000,0.01125,0.308307,0.0,0.0,25.112,0.98875
retry_oracle,high,0.1,4000,0.004,0.269589,0.0,0.0,22.3845,0.996
retry_oracle,high,0.12,4000,0.0015,0.245371,0.0,0.0,20.84,0.9985
retry_oracle,high,0.14,4000,0.001,0.226064,0.0,0.0,19.7435,0.999
retry_oracle,high,0.16,4000,0.001,0.210605,0.0,0.0,18.918,0.999
retry_oracle,high,0.18,4000,0.0005,0.19936,0.0,0.0,18.4142,0.9995
retry_oracle,high,0.2,4000,0.0005,0.189727,0.0,0.0,18.035,0.9995
retry_oracle,high,0.22,4000,0.00025,0.180251,0.0,0.0,17.679,0.99975
retry_oracle,high,0.24,4000,0.0,0.173115,0.0,0.0,17.392,1.0
retry_oracle,high,0.26,4000,0.0,0.166799,0.0,0.0,17.2105,1.0
retry_oracle,high,0.28,4000,0.0,0.162452,0.0,0.0,17.2248,1.0
retry_oracle,high,0.3,4000,0.0,0.158694,0.0,0.0,17.3165,1.0
retry_oracle,high,0.32,4000,0.0,0.15526,0.0,0.0,17.3573,1.0
retry_oracle,high,0.34,4000,0.0,0.152605,0.0,0.0,17.4572,1.0
retry_oracle,high,0.36,4000,0.0,0.150591,0.0,0.0,17.6358,1.0
retry_oracle,high,0.38,4000,0.0,0.148901,0.0,0.0,17.8525,1.0
retry_oracle,high,0.4,4000,0.0,0.147977,0.0,0.0,18.1325,1.0
retry_oracle,high,0.42,4000,0.0,0.147524,0.0,0.0,18.4865,1.0
retry_oracle,high,0.44,4000,0.0,0.14694,0.0,0.0,18.8538,1.0
retry_oracle,high,0.46,4000,0.0,0.145463,0.0,0.0,19.1092,1.0
retry_oracle,high,0.48,4000,0.0,0.144888,0.0,0.0,19.4292,1.0
retry_oracle,high,0.5,4000,0.0,0.145208,0.0,0.0,19.8472,1.0
retry_oracle,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_oracle,low,0.02,4000,0.64675,0.855486,0.0,0.0,23.8373,0.35325
retry_oracle,low,0.04,4000,0.4255,0.753187,0.0,0.0,21.9812,0.57425
retry_oracle,low,0.06,4000,0.2805,0.669066,0.0,0.0,20.3143,0.719
retry_oracle,low,0.08,4000,0.18075,0.606449,0.0,0.0,18.9773,0.8185
retry_oracle,low,0.1,4000,0.11525,0.554734,0.0,0.0,17.889,0.88425
retry_oracle,low,0.12,4000,0.0745,0.520518,0.0,0.0,17.1612,0.925
retry_oracle,low,0.14,4000,0.04625,0.48708,0.0,0.0,16.5,0.95325
retry_oracle,low,0.16,4000,0.031,0.463689,0.0,0.0,16.0215,0.9685
retry_oracle,low,0.18,4000,0.02075,0.442222,0.0,0.0,15.6182,0.9785
retry_oracle,low,0.2,4000,0.01375,0.425212,0.0,0.0,15.3507,0.9855
retry_oracle,low,0.22,4000,0.0095,0.409346,0.0,0.0,15.0895,0.98975
retry_oracle,low,0.24,4000,0.00525,0.393084,0.0,0.0,14.8475,0.994
retry_oracle,low,0.26,4000,0.00325,0.384466,0.0,0.0,14.877,0.99625
retry_oracle,low,0.28,4000,0.0025,0.374063,0.0,0.0,14.845,0.99675
retry_oracle,low,0.3,4000,0.002,0.363923,0.0,0.0,14.82,0.9975
retry_oracle,low,0.32,4000,0.001,0.35732,0.0,0.0,14.926,0.99875
retry_oracle,low,0.34,4000,0.00075,0.353912,0.0,0.0,15.1278,0.999
retry_oracle,low,0.36,4000,0.00025,0.349535,0.0,0.0,15.2547,0.9995
retry_oracle,low,0.38,4000,0.0,0.347111,0.0,0.0,15.5252,0.99975
retry_oracle,low,0.4,4000,0.0,0.343342,0.0,0.0,15.7265,1.0
retry_oracle,low,0.42,4000,0.0,0.342521,0.0,0.0,16.0592,1.0
retry_oracle,low,0.44,4000,0.0,0.339806,0.0,0.0,16.2688,1.0
retry_oracle,low,0.46,4000,0.0,0.336153,0.0,0.0,16.4318,1.0
retry_oracle,low,0.48,4000,0.0,0.333233,0.0,0.0,16.6685,1.0
retry_oracle,low,0.5,4000,0.0,0.329998,0.0,0.0,16.841,1.0
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.51575,0.78693,0.0,0.0,34.0245,0.48425
retry_oracle,medium,0.04,4000,0.2725,0.639179,0.0,0.0,28.8605,0.7275
retry_oracle,medium,0.06,4000,0.13875,0.536272,0.0,0.0,24.9657,0.86125
retry_oracle,medium,0.08,4000,0.07125,0.469818,0.0,0.0,22.4685,0.92875
retry_oracle,medium,0.1,4000,0.04225,0.425934,0.0,0.0,20.8263,0.95775
retry_oracle,medium,0.12,4000,0.023,0.398178,0.0,0.0,19.8045,0.977
retry_oracle,medium,0.14,4000,0.0135,0.374825,0.0,0.0,19.0725,0.9865
retry_oracle,medium,0.16,4000,0.00625,0.351727,0.0,0.0,18.2288,0.99375
retry_oracle,medium,0.18,4000,0.0035,0.333582,0.0,0.0,17.6765,0.9965
retry_oracle,medium,0.2,4000,0.0025,0.320597,0.0,0.0,17.3392,0.9975
retry_oracle,medium,0.22,4000,0.00175,0.30971,0.0,0.0,17.1758,0.99825
retry_oracle,medium,0.24,4000,0.0005,0.298011,0.0,0.0,16.9773,0.9995
retry_oracle,medium,0.26,4000,0.00025,0.289567,0.0,0.0,16.9335,0.99975
retry_oracle,medium,0.28,4000,0.0,0.285234,0.0,0.0,17.056,1.0
retry_oracle,medium,0.3,4000,0.0,0.281626,0.0,0.0,17.2997,1.0
retry_oracle,medium,0.32,4000,0.0,0.275918,0.0,0.0,17.363,1.0
retry_oracle,medium,0.34,4000,0.0,0.270574,0.0,0.0,17.4385,1.0
retry_oracle,medium,0.36,4000,0.0,0.267575,0.0,0.0,17.6315,1.0
retry_oracle,medium,0.38,4000,0.0,0.264898,0.0,0.0,17.8235,1.0
retry_oracle,medium,0.4,4000,0.0,0.260345,0.0,0.0,17.87,1.0
retry_oracle,medium,0.42,4000,0.0,0.258744,0.0,0.0,18.149,1.0
retry_oracle,medium,0.44,4000,0.0,0.258685,0.0,0.0,18.5285,1.0
retry_oracle,medium,0.46,4000,0.0,0.25734,0.0,0.0,18.874,1.0
retry_oracle,medium,0.48,4000,0.0,0.256317,0.0,0.0,19.2667,1.0
retry_oracle,medium,0.5,4000,0.0,0.256569,0.0,0.0,19.718,1.0
retry_selfreport,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_selfreport,high,0.02,4000,0.27425,0.604461,0.010267,0.0,79.321,0.7095
retry_selfreport,high,0.04,4000,0.08725,0.518901,0.020858,0.0,83.3452,0.9025
retry_selfreport,high,0.06,4000,0.02525,0.566825,0.031649,0.0,86.0528,0.9695
retry_selfreport,high,0.08,4000,0.009,0.681365,0.042303,0.0,87.6497,0.98925
retry_selfreport,high,0.1,4000,0.0035,0.770626,0.052714,0.0,88.5692,0.99625
retry_selfreport,high,0.12,4000,0.00125,0.82519,0.061836,0.0,89.0268,0.99875
retry_selfreport,high,0.14,4000,0.00075,0.851746,0.070875,0.0,89.2125,0.99925
retry_selfreport,high,0.16,4000,0.00075,0.861092,0.079858,0.0,89.308,0.99925
retry_selfreport,high,0.18,4000,0.00025,0.858891,0.088329,0.0,89.36,0.99975
retry_selfreport,high,0.2,4000,0.00025,0.851189,0.096622,0.0,89.3822,0.99975
retry_selfreport,high,0.22,4000,0.00025,0.841517,0.105067,0.0,89.3972,0.99975
retry_selfreport,high,0.24,4000,0.0,0.829068,0.113571,0.0,89.4008,1.0
retry_selfreport,high,0.26,4000,0.0,0.817732,0.121846,0.0,89.4038,1.0
retry_selfreport,high,0.28,4000,0.0,0.806805,0.129799,0.0,89.4043,1.0
retry_selfreport,high,0.3,4000,0.0,0.796561,0.137799,0.0,89.4048,1.0
retry_selfreport,high,0.32,4000,0.0,0.786782,0.145476,0.0,89.4048,1.0
retry_selfreport,high,0.34,4000,0.0,0.777626,0.153552,0.0,89.405,1.0
retry_selfreport,high,0.36,4000,0.0,0.769338,0.161772,0.0,89.405,1.0
retry_selfreport,high,0.38,4000,0.0,0.762261,0.169896,0.0,89.405,1.0
retry_selfreport,high,0.4,4000,0.0,0.755243,0.177737,0.0,89.405,1.0
retry_selfreport,high,0.42,4000,0.0,0.748091,0.185493,0.0,89.405,1.0
retry_selfreport,high,0.44,4000,0.0,0.742385,0.193639,0.0,89.405,1.0
retry_selfreport,high,0.46,4000,0.0,0.73642,0.201868,0.0,89.405,1.0
retry_selfreport,high,0.48,4000,0.0,0.730927,0.209462,0.0,89.405,1.0
retry_selfreport,high,0.5,4000,0.0,0.72578,0.21734,0.0,89.405,1.0
retry_selfreport,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_selfreport,low,0.02,4000,0.61475,0.865012,0.00992,0.0,28.225,0.367
retry_selfreport,low,0.04,4000,0.385,0.80879,0.019705,0.0,29.3915,0.591
retry_selfreport,low,0.06,4000,0.24475,0.792648,0.029693,0.0,30.2608,0.732
retry_selfreport,low,0.08,4000,0.157,0.790414,0.039786,0.0,30.8575,0.82325
retry_selfreport,low,0.1,4000,0.09775,0.796903,0.049864,0.0,31.3107,0.88775
retry_selfreport,low,0.12,4000,0.059,0.812294,0.059325,0.0,31.631,0.929
retry_selfreport,low,0.14,4000,0.03475,0.825032,0.069235,0.0,31.8385,0.95275
retry_selfreport,low,0.16,4000,0.023,0.833849,0.078676,0.0,31.9833,0.96825
retry_selfreport,low,0.18,4000,0.01675,0.838397,0.088491,0.0,32.0752,0.97725
retry_selfreport,low,0.2,4000,0.01,0.838954,0.097854,0.0,32.1562,0.9865
retry_selfreport,low,0.22,4000,0.0055,0.838221,0.106815,0.0,32.2075,0.9915
retry_selfreport,low,0.24,4000,0.00375,0.8374,0.116197,0.0,32.2448,0.9935
retry_selfreport,low,0.26,4000,0.00275,0.83322,0.125177,0.0,32.2655,0.9955
retry_selfreport,low,0.28,4000,0.00225,0.829662,0.134136,0.0,32.281,0.99725
retry_selfreport,low,0.3,4000,0.002,0.823362,0.143161,0.0,32.2908,0.99725
retry_selfreport,low,0.32,4000,0.001,0.81648,0.152008,0.0,32.299,0.99825
retry_selfreport,low,0.34,4000,0.001,0.810499,0.160919,0.0,32.3038,0.99825
retry_selfreport,low,0.36,4000,0.0005,0.80387,0.169377,0.0,32.3088,0.99875
retry_selfreport,low,0.38,4000,0.00025,0.798072,0.177518,0.0,32.3152,0.99925
retry_selfreport,low,0.4,4000,0.00025,0.792894,0.185883,0.0,32.32,0.9995
retry_selfreport,low,0.42,4000,0.00025,0.787886,0.195481,0.0,32.32,0.9995
retry_selfreport,low,0.44,4000,0.0,0.782371,0.203983,0.0,32.3227,0.99975
retry_selfreport,low,0.46,4000,0.0,0.776498,0.212987,0.0,32.3227,0.99975
retry_selfreport,low,0.48,4000,0.0,0.770425,0.221723,0.0,32.3242,1.0
retry_selfreport,low,0.5,4000,0.0,0.765105,0.229725,0.0,32.3245,1.0
retry_selfreport,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_selfreport,medium,0.02,4000,0.4755,0.782995,0.009907,0.0,44.1195,0.50525
retry_selfreport,medium,0.04,4000,0.23775,0.695759,0.020165,0.0,46.0853,0.744
retry_selfreport,medium,0.06,4000,0.1165,0.702744,0.030551,0.0,47.5592,0.86975
retry_selfreport,medium,0.08,4000,0.058,0.729432,0.040778,0.0,48.479,0.92975
retry_selfreport,medium,0.1,4000,0.03175,0.767683,0.050943,0.0,49.0778,0.95975
retry_selfreport,medium,0.12,4000,0.01525,0.806299,0.060563,0.0,49.4695,0.97925
retry_selfreport,medium,0.14,4000,0.00925,0.833257,0.070165,0.0,49.6947,0.98825
retry_selfreport,medium,0.16,4000,0.00425,0.843245,0.079275,0.0,49.8513,0.99375
retry_selfreport,medium,0.18,4000,0.0025,0.848405,0.088791,0.0,49.9465,0.997
retry_selfreport,medium,0.2,4000,0.0015,0.850029,0.097438,0.0,49.9888,0.99825
retry_selfreport,medium,0.22,4000,0.00125,0.845752,0.10618,0.0,50.022,0.99875
retry_selfreport,medium,0.24,4000,0.00075,0.839475,0.115096,0.0,50.0448,0.99925
retry_selfreport,medium,0.26,4000,0.00025,0.831965,0.123605,0.0,50.056,0.99975
retry_selfreport,medium,0.28,4000,0.0,0.823738,0.131781,0.0,50.061,1.0
retry_selfreport,medium,0.3,4000,0.0,0.816412,0.140047,0.0,50.0673,1.0
retry_selfreport,medium,0.32,4000,0.0,0.808058,0.148466,0.0,50.0712,1.0
retry_selfreport,medium,0.34,4000,0.0,0.801702,0.156989,0.0,50.0715,1.0
retry_selfreport,medium,0.36,4000,0.0,0.79342,0.165619,0.0,50.073,1.0
retry_selfreport,medium,0.38,4000,0.0,0.786022,0.174309,0.0,50.074,1.0
retry_selfreport,medium,0.4,4000,0.0,0.778636,0.182718,0.0,50.0737,1.0
retry_selfreport,medium,0.42,4000,0.0,0.772251,0.191449,0.0,50.0742,1.0
retry_selfreport,medium,0.44,4000,0.0,0.765917,0.199577,0.0,50.0748,1.0
retry_selfreport,medium,0.46,4000,0.0,0.759977,0.20822,0.0,50.0748,1.0
retry_selfreport,medium,0.48,4000,0.0,0.754621,0.216432,0.0,50.075,1.0
retry_selfreport,medium,0.5,4000,0.0,0.749083,0.22436,0.0,50.075,1.0
