arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
no_rules,low,0.04,4000,0.3465,0.676802,0.01352,0.0,17.54,0.0
no_rules,low,0.06,4000,0.2135,0.573892,0.017293,0.0,14.7538,0.0
no_rules,low,0.08,4000,0.1355,0.498442,0.020315,0.0,12.71,0.0
no_rules,low,0.1,4000,0.0805,0.435003,0.023035,0.0,11.039,0.0
no_rules,low,0.12,4000,0.04925,0.389259,0.024784,0.0,9.858,0.0
no_rules,low,0.14,4000,0.02775,0.351224,0.026922,0.0,8.8517,0.0
no_rules,low,0.16,4000,0.018,0.321803,0.028513,0.0,8.0917,0.0
no_rules,low,0.18,4000,0.0125,0.298037,0.030211,0.0,7.4848,0.0
no_rules,low,0.2,4000,0.008,0.277601,0.031728,0.0,6.9718,0.0
no_rules,low,0.22,4000,0.00375,0.258683,0.033166,0.0,6.488,0.0
no_rules,low,0.24,4000,0.002,0.243825,0.034762,0.0,6.1123,0.0
no_rules,low,0.26,4000,0.00175,0.232148,0.035942,0.0,5.8072,0.0
no_rules,low,0.28,4000,0.001,0.223079,0.037418,0.0,5.5803,0.0
no_rules,low,0.3,4000,0.001,0.213044,0.038671,0.0,5.3325,0.0
no_rules,low,0.32,4000,0.0005,0.204899,0.040202,0.0,5.1303,0.0
no_rules,low,0.34,4000,0.0005,0.198742,0.041562,0.0,4.9817,0.0
no_rules,low,0.36,4000,0.0,0.192008,0.04273,0.0,4.807,0.0
no_rules,low,0.38,4000,0.0,0.186003,0.044067,0.0,4.6632,0.0
no_rules,low,0.4,4000,0.0,0.18013,0.045493,0.0,4.5157,0.0
no_rules,low,0.42,4000,0.0,0.17611,0.046928,0.0,4.4123,0.0
no_rules,low,0.44,4000,0.0,0.171043,0.047686,0.0,4.2877,0.0
no_rules,low,0.46,4000,0.0,0.167091,0.049052,0.0,4.1805,0.0
no_rules,low,0.48,4000,0.0,0.162942,0.050433,0.0,4.0865,0.0
no_rules,low,0.5,4000,0.0,0.159861,0.051628,0.0,4.0113,0.0
no_rules,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
no_rules,medium,0.02,4000,0.44075,0.725575,0.007282,0.0,29.2207,0.0
no_rules,medium,0.04,4000,0.207,0.552756,0.011335,0.0,21.7735,0.0
no_rules,medium,0.06,4000,0.09475,0.434423,0.013937,0.0,16.969,0.0
no_rules,medium,0.08,4000,0.04425,0.363246,0.015717,0.0,14.0877,0.0
no_rules,medium,0.1,4000,0.0215,0.309949,0.016762,0.0,11.949,0.0
no_rules,medium,0.12,4000,0.0105,0.274559,0.018084,0.0,10.553,0.0
no_rules,medium,0.14,4000,0.006,0.246319,0.018885,0.0,9.4823,0.0
no_rules,medium,0.16,4000,0.003,0.222581,0.019682,0.0,8.5775,0.0
no_rules,medium,0.18,4000,0.002,0.204117,0.020633,0.0,7.8628,0.0
no_rules,medium,0.2,4000,0.001,0.190569,0.021266,0.0,7.3362,0.0
no_rules,medium,0.22,4000,0.00075,0.178494,0.021948,0.0,6.861,0.0
no_rules,medium,0.24,4000,0.00025,0.167064,0.022845,0.0,6.4262,0.0
no_rules,medium,0.26,4000,0.0,0.158545,0.023634,0.0,6.104,0.0
no_rules,medium,0.28,4000,0.0,0.151715,0.024214,0.0,5.8338,0.0
no_rules,medium,0.3,4000,0.0,0.144898,0.025372,0.0,5.581,0.0
no_rules,medium,0.32,4000,0.0,0.139415,0.026301,0.0,5.3662,0.0
no_rules,medium,0.34,4000,0.0,0.134753,0.02728,0.0,5.188,0.0
no_rules,medium,0.36,4000,0.0,0.130759,0.028348,0.0,5.0308,0.0
no_rules,medium,0.38,4000,0.0,0.125721,0.029001,0.0,4.831,0.0
no_rules,medium,0.4,4000,0.0,0.121648,0.029815,0.0,4.6733,0.0
no_rules,medium,0.42,4000,0.0,0.118822,0.03099,0.0,4.5572,0.0
no_rules,medium,0.44,4000,0.0,0.115939,0.031635,0.0,4.4497,0.0
no_rules,medium,0.46,4000,0.0,0.113085,0.032504,0.0,4.3383,0.0
no_rules,medium,0.48,4000,0.0,0.110322,0.033308,0.0,4.2268,0.0
no_rules,medium,0.5,4000,0.0,0.108359,0.034267,0.0,4.1562,0.0
retry_oracle,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_oracle,high,0.02,4000,0.30575,0.628062,0.0,0.0,48.5165,0.69425
retry_oracle,high,0.04,4000,0.10975,0.46081,0.0,0.0,36.4045,0.89025
retry_oracle,high,0.06,4000,0.0315,0.361645,0.0,0.0,29.068,0.9685
retry_oracle,high,0.08,4000,0.01125,0.308116,0.0,0.0,25.1127,0.98875
retry_oracle,high,0.1,4000,0.004,0.268837,0.0,0.0,22.3885,0.996
retry_oracle,high,0.12,4000,0.0015,0.24468,0.0,0.0,20.8485,0.9985
retry_oracle,high,0.14,4000,0.001,0.225745,0.0,0.0,19.7488,0.999
retry_oracle,high,0.16,4000,0.001,0.209871,0.0,0.0,18.9273,0.999
retry_oracle,high,0.18,4000,0.0005,0.198849,0.0,0.0,18.43,0.9995
retry_oracle,high,0.2,4000,0.0005,0.189403,0.0,0.0,18.0512,0.9995
retry_oracle,high,0.22,4000,0.00025,0.179977,0.0,0.0,17.697,0.99975
retry_oracle,high,0.24,4000,0.0,0.172819,0.0,0.0,17.4075,1.0
retry_oracle,high,0.26,4000,0.0,0.166964,0.0,0.0,17.2252,1.0
retry_oracle,high,0.28,4000,0.0,0.162627,0.0,0.0,17.2398,1.0
retry_oracle,high,0.3,4000,0.0,0.158659,0.0,0.0,17.3347,1.0
retry_oracle,high,0.32,4000,0.0,0.155475,0.0,0.0,17.3758,1.0
retry_oracle,high,0.34,4000,0.0,0.152723,0.0,0.0,17.4655,1.0
retry_oracle,high,0.36,4000,0.0,0.150661,0.0,0.0,17.642,1.0
retry_oracle,high,0.38,4000,0.0,0.148966,0.0,0.0,17.8577,1.0
retry_oracle,high,0.4,4000,0.0,0.148104,0.0,0.0,18.144,1.0
retry_oracle,high,0.42,4000,0.0,0.147706,0.0,0.0,18.5055,1.0
retry_oracle,high,0.44,4000,0.0,0.147212,0.0,0.0,18.8818,1.0
retry_oracle,high,0.46,4000,0.0,0.145721,0.0,0.0,19.1365,1.0
retry_oracle,high,0.48,4000,0.0,0.145261,0.0,0.0,19.4703,1.0
retry_oracle,high,0.5,4000,0.0,0.145694,0.0,0.0,19.9055,1.0
retry_oracle,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_oracle,low,0.02,4000,0.64675,0.855298,0.0,0.0,23.8375,0.35325
retry_oracle,low,0.04,4000,0.4255,0.752753,0.0,0.0,21.9827,0.5745
retry_oracle,low,0.06,4000,0.2805,0.666682,0.0,0.0,20.324,0.7195
retry_oracle,low,0.08,4000,0.18075,0.600585,0.0,0.0,19.0072,0.81925
retry_oracle,low,0.1,4000,0.11525,0.547297,0.0,0.0,17.9355,0.88475
retry_oracle,low,0.12,4000,0.0745,0.510173,0.0,0.0,17.2383,0.9255
retry_oracle,low,0.14,4000,0.0465,0.475206,0.0,0.0,16.5948,0.9535
retry_oracle,low,0.16,4000,0.031,0.452812,0.0,0.0,16.1408,0.969
retry_oracle,low,0.18,4000,0.021,0.43188,0.0,0.0,15.7718,0.979
retry_oracle,low,0.2,4000,0.014,0.413436,0.0,0.0,15.5395,0.986
retry_oracle,low,0.22,4000,0.00975,0.401686,0.0,0.0,15.3105,0.99025
retry_oracle,low,0.24,4000,0.0055,0.387879,0.0,0.0,15.0808,0.9945
retry_oracle,low,0.26,4000,0.0035,0.378909,0.0,0.0,15.1367,0.9965
retry_oracle,low,0.28,4000,0.003,0.371292,0.0,0.0,15.1308,0.997
retry_oracle,low,0.3,4000,0.00225,0.362867,0.0,0.0,15.1325,0.99775
retry_oracle,low,0.32,4000,0.00125,0.3575,0.0,0.0,15.2513,0.99875
retry_oracle,low,0.34,4000,0.001,0.355554,0.0,0.0,15.4848,0.999
retry_oracle,low,0.36,4000,0.0005,0.352791,0.0,0.0,15.6512,0.9995
retry_oracle,low,0.38,4000,0.00025,0.352944,0.0,0.0,15.9742,0.99975
retry_oracle,low,0.4,4000,0.0,0.351097,0.0,0.0,16.197,1.0
retry_oracle,low,0.42,4000,0.0,0.351697,0.0,0.0,16.5938,1.0
retry_oracle,low,0.44,4000,0.0,0.349874,0.0,0.0,16.8347,1.0
retry_oracle,low,0.46,4000,0.0,0.34691,0.0,0.0,17.0365,1.0
retry_oracle,low,0.48,4000,0.0,0.344888,0.0,0.0,17.321,1.0
retry_oracle,low,0.5,4000,0.0,0.342326,0.0,0.0,17.5182,1.0
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.51575,0.786836,0.0,0.0,34.0247,0.48425
retry_oracle,medium,0.04,4000,0.2725,0.638982,0.0,0.0,28.861,0.7275
retry_oracle,medium,0.06,4000,0.13875,0.535492,0.0,0.0,24.9685,0.86125
retry_oracle,medium,0.08,4000,0.07125,0.468561,0.0,0.0,22.4725,0.92875
retry_oracle,medium,0.1,4000,0.04225,0.424257,0.0,0.0,20.8365,0.95775
retry_oracle,medium,0.12,4000,0.023,0.394119,0.0,0.0,19.8385,0.977
retry_oracle,medium,0.14,4000,0.0135,0.372104,0.0,0.0,19.1092,0.9865
retry_oracle,medium,0.16,4000,0.00625,0.347376,0.0,0.0,18.2787,0.99375
retry_oracle,medium,0.18,4000,0.0035,0.330212,0.0,0.0,17.749,0.9965
retry_oracle,medium,0.2,4000,0.0025,0.317312,0.0,0.0,17.423,0.9975
retry_oracle,medium,0.22,4000,0.00175,0.30672,0.0,0.0,17.263,0.99825
retry_oracle,medium,0.24,4000,0.0005,0.29526,0.0,0.0,17.0775,0.9995
retry_oracle,medium,0.26,4000,0.00025,0.288343,0.0,0.0,17.039,0.99975
retry_oracle,medium,0.28,4000,0.0,0.284021,0.0,0.0,17.176,1.0
retry_oracle,medium,0.3,4000,0.0,0.281766,0.0,0.0,17.456,1.0
retry_oracle,medium,0.32,4000,0.0,0.276152,0.0,0.0,17.5128,1.0
retry_oracle,medium,0.34,4000,0.0,0.270869,0.0,0.0,17.5768,1.0
retry_oracle,medium,0.36,4000,0.0,0.268677,0.0,0.0,17.8,1.0
retry_oracle,medium,0.38,4000,0.0,0.266719,0.0,0.0,18.0358,1.0
retry_oracle,medium,0.4,4000,0.0,0.26324,0.0,0.0,18.1127,1.0
retry_oracle,medium,0.42,4000,0.0,0.261894,0.0,0.0,18.4157,1.0
retry_oracle,medium,0.44,4000,0.0,0.262432,0.0,0.0,18.8422,1.0
retry_oracle,medium,0.46,4000,0.0,0.262016,0.0,0.0,19.22,1.0
retry_oracle,medium,0.48,4000,0.0,0.261654,0.0,0.0,19.6695,1.0
retry_oracle,medium,0.5,4000,0.0,0.262113,0.0,0.0,20.1567,1.0
retry_selfreport,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_selfreport,high,0.02,4000,0.27425,0.583674,0.010274,0.0,79.3962,0.7095
retry_selfreport,high,0.04,4000,0.08725,0.395781,0.020958,0.0,83.9545,0.9025
retry_selfreport,high,0.06,4000,0.02525,0.294346,0.032128,0.0,87.8907,0.9695
retry_selfreport,high,0.08,4000,0.009,0.240804,0.043633,0.0,91.4257,0.98925
retry_selfreport,high,0.1,4000,0.0035,0.208579,0.055534,0.0,94.61,0.99625
retry_selfreport,high,0.12,4000,0.00125,0.196335,0.066601,0.0,97.3255,0.99875
retry_selfreport,high,0.14,4000,0.00075,0.204344,0.078099,0.0,99.8042,0.99925
retry_selfreport,high,0.16,4000,0.00075,0.22994,0.089581,0.0,101.9762,0.99925
retry_selfreport,high,0.18,4000,0.00025,0.278929,0.100919,0.0,103.8858,0.99975
retry_selfreport,high,0.2,4000,0.00025,0.338285,0.112049,0.0,105.5023,0.99975
retry_selfreport,high,0.22,4000,0.00025,0.404175,0.123632,0.0,106.8923,0.99975
retry_selfreport,high,0.24,4000,0.0,0.48869,0.135145,0.0,108.0833,1.0
retry_selfreport,high,0.26,4000,0.0,0.562867,0.146061,0.0,108.9065,1.0
retry_selfreport,high,0.28,4000,0.0,0.633426,0.156753,0.0,109.5435,1.0
retry_selfreport,high,0.3,4000,0.0,0.691774,0.167457,0.0,110.0312,1.0
retry_selfreport,high,0.32,4000,0.0,0.742049,0.177644,0.0,110.403,1.0
retry_selfreport,high,0.34,4000,0.0,0.785064,0.18817,0.0,110.6335,1.0
retry_selfreport,high,0.36,4000,0.0,0.816601,0.198761,0.0,110.8155,1.0
retry_selfreport,high,0.38,4000,0.0,0.833353,0.208988,0.0,110.9477,1.0
retry_selfreport,high,0.4,4000,0.0,0.851663,0.219124,0.0,111.0473,1.0
retry_selfreport,high,0.42,4000,0.0,0.864007,0.229417,0.0,111.123,1.0
retry_selfreport,high,0.44,4000,0.0,0.866987,0.239811,0.0,111.1647,1.0
retry_selfreport,high,0.46,4000,0.0,0.873517,0.250135,0.0,111.2,1.0
retry_selfreport,high,0.48,4000,0.0,0.87623,0.259587,0.0,111.2253,1.0
retry_selfreport,high,0.5,4000,0.0,0.876884,0.269403,0.0,111.2357,1.0
retry_selfreport,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_selfreport,low,0.02,4000,0.61475,0.828163,0.009992,0.0,28.4043,0.367
retry_selfreport,low,0.04,4000,0.385,0.707684,0.019911,0.0,29.9335,0.591
retry_selfreport,low,0.06,4000,0.24475,0.61631,0.030521,0.0,31.3702,0.73225
retry_selfreport,low,0.08,4000,0.157,0.556338,0.041407,0.0,32.557,0.82325
retry_selfreport,low,0.1,4000,0.09775,0.51315,0.052467,0.0,33.687,0.88775
retry_selfreport,low,0.12,4000,0.059,0.495998,0.063426,0.0,34.661,0.929
retry_selfreport,low,0.14,4000,0.03475,0.48958,0.074923,0.0,35.4982,0.953
retry_selfreport,low,0.16,4000,0.023,0.496008,0.086267,0.0,36.1908,0.9685
retry_selfreport,low,0.18,4000,0.01675,0.513336,0.098017,0.0,36.7908,0.9775
retry_selfreport,low,0.2,4000,0.01,0.534713,0.10931,0.0,37.303,0.98675
retry_selfreport,low,0.22,4000,0.0055,0.55443,0.120429,0.0,37.7233,0.99175
retry_selfreport,low,0.24,4000,0.00375,0.586879,0.131743,0.0,38.1367,0.99375
retry_selfreport,low,0.26,4000,0.00275,0.619197,0.142646,0.0,38.426,0.996
retry_selfreport,low,0.28,4000,0.00225,0.644222,0.153504,0.0,38.6435,0.99725
retry_selfreport,low,0.3,4000,0.002,0.669207,0.164913,0.0,38.8575,0.99725
retry_selfreport,low,0.32,4000,0.001,0.695698,0.175902,0.0,39.0273,0.99825
retry_selfreport,low,0.34,4000,0.001,0.714765,0.186897,0.0,39.1675,0.99825
retry_selfreport,low,0.36,4000,0.0005,0.739837,0.197707,0.0,39.2845,0.99875
retry_selfreport,low,0.38,4000,0.00025,0.755984,0.208162,0.0,39.3785,0.99925
retry_selfreport,low,0.4,4000,0.00025,0.771575,0.218886,0.0,39.4723,0.9995
retry_selfreport,low,0.42,4000,0.00025,0.782761,0.23055,0.0,39.5213,0.9995
retry_selfreport,low,0.44,4000,0.0,0.794819,0.241194,0.0,39.5793,0.99975
retry_selfreport,low,0.46,4000,0.0,0.802795,0.252487,0.0,39.6253,0.99975
retry_selfreport,low,0.48,4000,0.0,0.807184,0.263462,0.0,39.657,1.0
retry_selfreport,low,0.5,4000,0.0,0.81775,0.273034,0.0,39.695,1.0
retry_selfreport,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_selfreport,medium,0.02,4000,0.4755,0.750079,0.009935,0.0,44.2422,0.50525
retry_selfreport,medium,0.04,4000,0.23775,0.583156,0.020391,0.0,46.62,0.744
retry_selfreport,medium,0.06,4000,0.1165,0.468314,0.0312,0.0,48.9258,0.86975
retry_selfreport,medium,0.08,4000,0.058,0.402153,0.042159,0.0,50.7405,0.92975
retry_selfreport,medium,0.1,4000,0.03175,0.365396,0.053606,0.0,52.4323,0.95975
retry_selfreport,medium,0.12,4000,0.01525,0.34887,0.064804,0.0,53.9447,0.97925
retry_selfreport,medium,0.14,4000,0.00925,0.352959,0.076292,0.0,55.314,0.98825
retry_selfreport,medium,0.16,4000,0.00425,0.372575,0.087685,0.0,56.5067,0.99375
retry_selfreport,medium,0.18,4000,0.0025,0.402058,0.099409,0.0,57.5355,0.997
retry_selfreport,medium,0.2,4000,0.0015,0.443943,0.110366,0.0,58.335,0.99825
retry_selfreport,medium,0.22,4000,0.00125,0.490604,0.121389,0.0,59.0438,0.99875
retry_selfreport,medium,0.24,4000,0.00075,0.53212,0.133131,0.0,59.633,0.99925
retry_selfreport,medium,0.26,4000,0.00025,0.577368,0.144016,0.0,60.1103,0.99975
retry_selfreport,medium,0.28,4000,0.0,0.619781,0.154633,0.0,60.5025,1.0
retry_selfreport,medium,0.3,4000,0.0,0.662499,0.165253,0.0,60.8225,1.0
retry_selfreport,medium,0.32,4000,0.0,0.704944,0.176438,0.0,61.082,1.0
retry_selfreport,medium,0.34,4000,0.0,0.73302,0.187208,0.0,61.2535,1.0
retry_selfreport,medium,0.36,4000,0.0,0.759878,0.19806,0.0,61.418,1.0
retry_selfreport,medium,0.38,4000,0.0,0.782694,0.209173,0.0,61.5405,1.0
retry_selfreport,medium,0.4,4000,0.0,0.806287,0.220231,0.0,61.6525,1.0
retry_selfreport,medium,0.42,4000,0.0,0.820956,0.231184,0.0,61.7347,1.0
retry_selfreport,medium,0.44,4000,0.0,0.833388,0.241782,0.0,61.7893,1.0
retry_selfreport,medium,0.46,4000,0.0,0.838263,0.252758,0.0,61.8317,1.0
retry_selfreport,medium,0.48,4000,0.0,0.842638,0.263326,0.0,61.8648,1.0
retry_selfreport,medium,0.5,4000,0.0,0.847741,0.273784,0.0,61.8985,1.0
