arm,complexity_label,epsilon,n_runs,success_rate,n_fail,n_budget_exhausted,share_budget_exhausted,n_step_abandoned,share_step_abandoned,n_non_empty_stack_at_end,share_non_empty_stack_at_end,n_stack_underflow,share_stack_underflow,n_finish_mismatch,share_finish_mismatch,n_unexpected_stack_underflow,share_unexpected_stack_underflow,n_unexpected_finish_mismatch,share_unexpected_finish_mismatch,n_other
min_rules,low,0.16,4000,0.63075,1477,0,0.0,0,0.0,1477,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.18,4000,0.60975,1561,0,0.0,0,0.0,1561,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.2,4000,0.5885,1646,0,0.0,0,0.0,1646,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.22,4000,0.56325,1747,0,0.0,0,0.0,1747,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.24,4000,0.544,1824,0,0.0,0,0.0,1824,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.26,4000,0.53025,1879,0,0.0,0,0.0,1879,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.28,4000,0.51575,1937,0,0.0,0,0.0,1937,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.3,4000,0.49775,2009,0,0.0,0,0.0,2009,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.32,4000,0.48425,2063,0,0.0,0,0.0,2063,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.34,4000,0.47175,2113,0,0.0,0,0.0,2113,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.36,4000,0.459,2164,0,0.0,0,0.0,2164,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.38,4000,0.44575,2217,0,0.0,0,0.0,2217,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.4,4000,0.43675,2253,0,0.0,0,0.0,2253,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.42,4000,0.4275,2290,0,0.0,0,0.0,2290,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.44,4000,0.415,2340,0,0.0,0,0.0,2340,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.46,4000,0.40475,2381,0,0.0,0,0.0,2381,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.48,4000,0.39475,2421,0,0.0,0,0.0,2421,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,low,0.5,4000,0.38775,2449,0,0.0,0,0.0,2449,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.0,4000,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.02,4000,0.8975,410,0,0.0,0,0.0,410,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.04,4000,0.80075,797,0,0.0,0,0.0,797,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.06,4000,0.73225,1071,0,0.0,0,0.0,1071,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.08,4000,0.6755,1298,0,0.0,0,0.0,1298,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.1,4000,0.62975,1481,0,0.0,0,0.0,1481,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.12,4000,0.59275,1629,0,0.0,0,0.0,1629,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.14,4000,0.562,1752,0,0.0,0,0.0,1752,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.16,4000,0.53175,1873,0,0.0,0,0.0,1873,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.18,4000,0.518,1928,0,0.0,0,0.0,1928,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.2,4000,0.49825,2007,0,0.0,0,0.0,2007,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.22,4000,0.47975,2081,0,0.0,0,0.0,2081,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.24,4000,0.462,2152,0,0.0,0,0.0,2152,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.26,4000,0.44525,2219,0,0.0,0,0.0,2219,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.28,4000,0.43125,2275,0,0.0,0,0.0,2275,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.3,4000,0.4175,2330,0,0.0,0,0.0,2330,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.32,4000,0.40375,2385,0,0.0,0,0.0,2385,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.34,4000,0.38925,2443,0,0.0,0,0.0,2443,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.36,4000,0.37875,2485,0,0.0,0,0.0,2485,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.38,4000,0.36675,2533,0,0.0,0,0.0,2533,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.4,4000,0.363,2548,0,0.0,0,0.0,2548,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.42,4000,0.352,2592,0,0.0,0,0.0,2592,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.44,4000,0.34675,2613,0,0.0,0,0.0,2613,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.46,4000,0.34,2640,0,0.0,0,0.0,2640,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.48,4000,0.33475,2661,0,0.0,0,0.0,2661,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
min_rules,medium,0.5,4000,0.32825,2687,0,0.0,0,0.0,2687,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0
no_rules,high,0.0,4000,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
no_rules,high,0.02,4000,0.23925,3043,0,0.0,0,0.0,59,0.0194,126,0.0414,2858,0.9392,0,0.0,0,0.0,0
no_rules,high,0.04,4000,0.06725,3731,0,0.0,0,0.0,36,0.0096,152,0.0407,3543,0.9496,0,0.0,0,0.0,0
no_rules,high,0.06,4000,0.01925,3923,0,0.0,0,0.0,15,0.0038,171,0.0436,3737,0.9526,0,0.0,0,0.0,0
no_rules,high,0.08,4000,0.00575,3977,0,0.0,0,0.0,6,0.0015,182,0.0458,3789,0.9527,0,0.0,0,0.0,0
no_rules,high,0.1,4000,0.002,3992,0,0.0,0,0.0,1,0.0003,191,0.0478,3800,0.9519,0,0.0,0,0.0,0
no_rules,high,0.12,4000,0.00075,3997,0,0.0,0,0.0,0,0.0,189,0.0473,3808,0.9527,0,0.0,0,0.0,0
no_rules,high,0.14,4000,0.00075,3997,0,0.0,0,0.0,0,0.0,215,0.0538,3782,0.9462,0,0.0,0,0.0,0
no_rules,high,0.16,4000,0.0005,3998,0,0.0,0,0.0,0,0.0,236,0.059,3762,0.941,0,0.0,0,0.0,0
no_rules,high,0.18,4000,0.00025,3999,0,0.0,0,0.0,0,0.0,252,0.063,3747,0.937,0,0.0,0,0.0,0
no_rules,high,0.2,4000,0.00025,3999,0,0.0,0,0.0,0,0.0,264,0.066,3735,0.934,0,0.0,0,0.0,0
no_rules,high,0.22,4000,0.00025,3999,0,0.0,0,0.0,0,0.0,282,0.0705,3717,0.9295,0,0.0,0,0.0,0
no_rules,high,0.24,4000,0.0,4000,0,0.0,0,0.0,0,0.0,297,0.0742,3703,0.9257,0,0.0,0,0.0,0
no_rules,high,0.26,4000,0.0,4000,0,0.0,0,0.0,0,0.0,323,0.0808,3677,0.9193,0,0.0,0,0.0,0
no_rules,high,0.28,4000,0.0,4000,0,0.0,0,0.0,0,0.0,343,0.0858,3657,0.9143,0,0.0,0,0.0,0
no_rules,high,0.3,4000,0.0,4000,0,0.0,0,0.0,0,0.0,358,0.0895,3642,0.9105,0,0.0,0,0.0,0
no_rules,high,0.32,4000,0.0,4000,0,0.0,0,0.0,0,0.0,377,0.0943,3623,0.9058,0,0.0,0,0.0,0
no_rules,high,0.34,4000,0.0,4000,0,0.0,0,0.0,0,0.0,396,0.099,3604,0.901,0,0.0,0,0.0,0
no_rules,high,0.36,4000,0.0,4000,0,0.0,0,0.0,0,0.0,428,0.107,3572,0.893,0,0.0,0,0.0,0
no_rules,high,0.38,4000,0.0,4000,0,0.0,0,0.0,0,0.0,452,0.113,3548,0.887,0,0.0,0,0.0,0
no_rules,high,0.4,4000,0.0,4000,0,0.0,0,0.0,0,0.0,475,0.1187,3525,0.8812,0,0.0,0,0.0,0
no_rules,high,0.42,4000,0.0,4000,0,0.0,0,0.0,0,0.0,495,0.1237,3505,0.8762,0,0.0,0,0.0,0
no_rules,high,0.44,4000,0.0,4000,0,0.0,0,0.0,0,0.0,520,0.13,3480,0.87,0,0.0,0,0.0,0
no_rules,high,0.46,4000,0.0,4000,0,0.0,0,0.0,0,0.0,544,0.136,3456,0.864,0,0.0,0,0.0,0
no_rules,high,0.48,4000,0.0,4000,0,0.0,0,0.0,0,0.0,569,0.1422,3431,0.8578,0,0.0,0,0.0,0
no_rules,high,0.5,4000,0.0,4000,0,0.0,0,0.0,0,0.0,601,0.1502,3399,0.8498,0,0.0,0,0.0,0
no_rules,low,0.0,4000,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
no_rules,low,0.02,4000,0.585,1660,0,0.0,0,0.0,67,0.0404,92,0.0554,1501,0.9042,0,0.0,0,0.0,0
no_rules,low,0.04,4000,0.3465,2614,0,0.0,0,0.0,84,0.0321,158,0.0604,2372,0.9074,0,0.0,0,0.0,0
no_rules,low,0.06,4000,0.2135,3146,0,0.0,0,0.0,75,0.0238,192,0.061,2879,0.9151,0,0.0,0,0.0,0
no_rules,low,0.08,4000,0.1355,3458,0,0.0,0,0.0,56,0.0162,215,0.0622,3187,0.9216,0,0.0,0,0.0,0
no_rules,low,0.1,4000,0.0805,3678,0,0.0,0,0.0,46,0.0125,228,0.062,3404,0.9255,0,0.0,0,0.0,0
no_rules,low,0.12,4000,0.04925,3803,0,0.0,0,0.0,35,0.0092,236,0.0621,3532,0.9287,0,0.0,0,0.0,0
no_rules,low,0.14,4000,0.02775,3889,0,0.0,0,0.0,35,0.009,250,0.0643,3604,0.9267,0,0.0,0,0.0,0
no_rules,low,0.16,4000,0.018,3928,0,0.0,0,0.0,23,0.0059,271,0.069,3634,0.9252,0,0.0,0,0.0,0
no_rules,low,0.18,4000,0.0125,3950,0,0.0,0,0.0,11,0.0028,285,0.0722,3654,0.9251,0,0.0,0,0.0,0
no_rules,low,0.2,4000,0.008,3968,0,0.0,0,0.0,6,0.0015,297,0.0748,3665,0.9236,0,0.0,0,0.0,0
no_rules,low,0.22,4000,0.00375,3985,0,0.0,0,0.0,3,0.0008,312,0.0783,3670,0.921,0,0.0,0,0.0,0
no_rules,low,0.24,4000,0.002,3992,0,0.0,0,0.0,3,0.0008,330,0.0827,3659,0.9166,0,0.0,0,0.0,0
no_rules,low,0.26,4000,0.00175,3993,0,0.0,0,0.0,3,0.0008,356,0.0892,3634,0.9101,0,0.0,0,0.0,0
no_rules,low,0.28,4000,0.001,3996,0,0.0,0,0.0,2,0.0005,374,0.0936,3620,0.9059,0,0.0,0,0.0,0
no_rules,low,0.3,4000,0.001,3996,0,0.0,0,0.0,3,0.0008,391,0.0978,3602,0.9014,0,0.0,0,0.0,0
no_rules,low,0.32,4000,0.0005,3998,0,0.0,0,0.0,2,0.0005,414,0.1036,3582,0.8959,0,0.0,0,0.0,0
no_rules,low,0.34,4000,0.0005,3998,0,0.0,0,0.0,2,0.0005,439,0.1098,3557,0.8897,0,0.0,0,0.0,0
no_rules,low,0.36,4000,0.0,4000,0,0.0,0,0.0,2,0.0005,463,0.1158,3535,0.8838,0,0.0,0,0.0,0
no_rules,low,0.38,4000,0.0,4000,0,0.0,0,0.0,1,0.0003,483,0.1207,3516,0.879,0,0.0,0,0.0,0
no_rules,low,0.4,4000,0.0,4000,0,0.0,0,0.0,1,0.0003,516,0.129,3483,0.8708,0,0.0,0,0.0,0
no_rules,low,0.42,4000,0.0,4000,0,0.0,0,0.0,1,0.0003,535,0.1338,3464,0.866,0,0.0,0,0.0,0
no_rules,low,0.44,4000,0.0,4000,0,0.0,0,0.0,1,0.0003,562,0.1405,3437,0.8592,0,0.0,0,0.0,0
no_rules,low,0.46,4000,0.0,4000,0,0.0,0,0.0,1,0.0003,582,0.1455,3417,0.8542,0,0.0,0,0.0,0
no_rules,low,0.48,4000,0.0,4000,0,0.0,0,0.0,0,0.0,604,0.151,3396,0.849,0,0.0,0,0.0,0
no_rules,low,0.5,4000,0.0,4000,0,0.0,0,0.0,0,0.0,624,0.156,3376,0.844,0,0.0,0,0.0,0
no_rules,medium,0.0,4000,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
no_rules,medium,0.02,4000,0.44075,2237,0,0.0,0,0.0,74,0.0331,98,0.0438,2065,0.9231,0,0.0,0,0.0,0
no_rules,medium,0.04,4000,0.207,3172,0,0.0,0,0.0,68,0.0214,124,0.0391,2980,0.9395,0,0.0,0,0.0,0
no_rules,medium,0.06,4000,0.09475,3621,0,0.0,0,0.0,45,0.0124,139,0.0384,3437,0.9492,0,0.0,0,0.0,0
no_rules,medium,0.08,4000,0.04425,3823,0,0.0,0,0.0,34,0.0089,155,0.0405,3634,0.9506,0,0.0,0,0.0,0
no_rules,medium,0.1,4000,0.0215,3914,0,0.0,0,0.0,18,0.0046,165,0.0422,3731,0.9532,0,0.0,0,0.0,0
no_rules,medium,0.12,4000,0.0105,3958,0,0.0,0,0.0,13,0.0033,185,0.0467,3760,0.95,0,0.0,0,0.0,0
no_rules,medium,0.14,4000,0.006,3976,0,0.0,0,0.0,7,0.0018,199,0.0501,3770,0.9482,0,0.0,0,0.0,0
no_rules,medium,0.16,4000,0.003,3988,0,0.0,0,0.0,7,0.0018,204,0.0512,3777,0.9471,0,0.0,0,0.0,0
no_rules,medium,0.18,4000,0.002,3992,0,0.0,0,0.0,2,0.0005,214,0.0536,3776,0.9459,0,0.0,0,0.0,0
no_rules,medium,0.2,4000,0.001,3996,0,0.0,0,0.0,1,0.0003,231,0.0578,3764,0.9419,0,0.0,0,0.0,0
no_rules,medium,0.22,4000,0.00075,3997,0,0.0,0,0.0,0,0.0,249,0.0623,3748,0.9377,0,0.0,0,0.0,0
no_rules,medium,0.24,4000,0.00025,3999,0,0.0,0,0.0,0,0.0,268,0.067,3731,0.933,0,0.0,0,0.0,0
no_rules,medium,0.26,4000,0.0,4000,0,0.0,0,0.0,0,0.0,290,0.0725,3710,0.9275,0,0.0,0,0.0,0
no_rules,medium,0.28,4000,0.0,4000,0,0.0,0,0.0,0,0.0,321,0.0803,3679,0.9197,0,0.0,0,0.0,0
no_rules,medium,0.3,4000,0.0,4000,0,0.0,0,0.0,0,0.0,348,0.087,3652,0.913,0,0.0,0,0.0,0
no_rules,medium,0.32,4000,0.0,4000,0,0.0,0,0.0,0,0.0,384,0.096,3616,0.904,0,0.0,0,0.0,0
no_rules,medium,0.34,4000,0.0,4000,0,0.0,0,0.0,0,0.0,401,0.1003,3599,0.8998,0,0.0,0,0.0,0
no_rules,medium,0.36,4000,0.0,4000,0,0.0,0,0.0,0,0.0,432,0.108,3568,0.892,0,0.0,0,0.0,0
no_rules,medium,0.38,4000,0.0,4000,0,0.0,0,0.0,0,0.0,461,0.1153,3539,0.8848,0,0.0,0,0.0,0
no_rules,medium,0.4,4000,0.0,4000,0,0.0,0,0.0,0,0.0,489,0.1222,3511,0.8778,0,0.0,0,0.0,0
no_rules,medium,0.42,4000,0.0,4000,0,0.0,0,0.0,0,0.0,518,0.1295,3482,0.8705,0,0.0,0,0.0,0
no_rules,medium,0.44,4000,0.0,4000,0,0.0,0,0.0,0,0.0,543,0.1358,3457,0.8642,0,0.0,0,0.0,0
no_rules,medium,0.46,4000,0.0,4000,0,0.0,0,0.0,0,0.0,564,0.141,3436,0.859,0,0.0,0,0.0,0
no_rules,medium,0.48,4000,0.0,4000,0,0.0,0,0.0,0,0.0,584,0.146,3416,0.854,0,0.0,0,0.0,0
no_rules,medium,0.5,4000,0.0,4000,0,0.0,0,0.0,0,0.0,619,0.1547,3381,0.8452,0,0.0,0,0.0,0
retry_oracle,high,0.0,4000,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
retry_oracle,high,0.02,4000,0.678,1288,0,0.0,177,0.1374,0,0.0,0,0.0,0,0.0,155,0.1203,956,0.7422,0
retry_oracle,high,0.04,4000,0.452,2192,1,0.0005,237,0.1081,0,0.0,0,0.0,0,0.0,262,0.1195,1692,0.7719,0
retry_oracle,high,0.06,4000,0.30075,2797,5,0.0018,235,0.084,0,0.0,0,0.0,0,0.0,343,0.1226,2214,0.7916,0
retry_oracle,high,0.08,4000,0.2015,3194,12,0.0038,219,0.0686,0,0.0,0,0.0,0,0.0,368,0.1152,2595,0.8125,0
retry_oracle,high,0.1,4000,0.126,3496,36,0.0103,180,0.0515,0,0.0,0,0.0,0,0.0,374,0.107,2906,0.8312,0
retry_oracle,high,0.12,4000,0.0755,3698,52,0.0141,135,0.0365,0,0.0,0,0.0,0,0.0,388,0.1049,3123,0.8445,0
retry_oracle,high,0.14,4000,0.04675,3813,80,0.021,94,0.0247,0,0.0,0,0.0,0,0.0,374,0.0981,3265,0.8563,0
retry_oracle,high,0.16,4000,0.02925,3883,91,0.0234,65,0.0167,0,0.0,0,0.0,0,0.0,356,0.0917,3371,0.8681,0
retry_oracle,high,0.18,4000,0.01725,3931,96,0.0244,43,0.0109,0,0.0,0,0.0,0,0.0,358,0.0911,3434,0.8736,0
retry_oracle,high,0.2,4000,0.01075,3957,91,0.023,22,0.0056,0,0.0,0,0.0,0,0.0,346,0.0874,3498,0.884,0
retry_oracle,high,0.22,4000,0.00675,3973,78,0.0196,6,0.0015,0,0.0,0,0.0,0,0.0,341,0.0858,3548,0.893,0
retry_oracle,high,0.24,4000,0.00275,3989,70,0.0175,8,0.002,0,0.0,0,0.0,0,0.0,325,0.0815,3586,0.899,0
retry_oracle,high,0.26,4000,0.00175,3993,59,0.0148,3,0.0008,0,0.0,0,0.0,0,0.0,322,0.0806,3609,0.9038,0
retry_oracle,high,0.28,4000,0.0005,3998,49,0.0123,0,0.0,0,0.0,0,0.0,0,0.0,315,0.0788,3634,0.909,0
retry_oracle,high,0.3,4000,0.00025,3999,41,0.0103,0,0.0,0,0.0,0,0.0,0,0.0,304,0.076,3654,0.9137,0
retry_oracle,high,0.32,4000,0.0,4000,37,0.0092,0,0.0,0,0.0,0,0.0,0,0.0,288,0.072,3675,0.9187,0
retry_oracle,high,0.34,4000,0.0,4000,31,0.0077,0,0.0,0,0.0,0,0.0,0,0.0,285,0.0712,3684,0.921,0
retry_oracle,high,0.36,4000,0.0,4000,23,0.0057,0,0.0,0,0.0,0,0.0,0,0.0,279,0.0698,3698,0.9245,0
retry_oracle,high,0.38,4000,0.0,4000,22,0.0055,0,0.0,0,0.0,0,0.0,0,0.0,271,0.0678,3707,0.9267,0
retry_oracle,high,0.4,4000,0.0,4000,31,0.0077,0,0.0,0,0.0,0,0.0,0,0.0,276,0.069,3693,0.9233,0
retry_oracle,high,0.42,4000,0.0,4000,26,0.0065,0,0.0,0,0.0,0,0.0,0,0.0,282,0.0705,3692,0.923,0
retry_oracle,high,0.44,4000,0.0,4000,28,0.007,0,0.0,0,0.0,0,0.0,0,0.0,293,0.0732,3679,0.9197,0
retry_oracle,high,0.46,4000,0.0,4000,27,0.0067,0,0.0,0,0.0,0,0.0,0,0.0,308,0.077,3665,0.9163,0
retry_oracle,high,0.48,4000,0.0,4000,25,0.0063,0,0.0,0,0.0,0,0.0,0,0.0,312,0.078,3663,0.9157,0
retry_oracle,high,0.5,4000,0.0,4000,24,0.006,0,0.0,0,0.0,0,0.0,0,0.0,351,0.0877,3625,0.9062,0
retry_oracle,low,0.0,4000,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
retry_oracle,low,0.02,4000,0.85875,565,3,0.0053,79,0.1398,0,0.0,0,0.0,0,0.0,86,0.1522,397,0.7027,0
retry_oracle,low,0.04,4000,0.742,1032,11,0.0107,140,0.1357,0,0.0,0,0.0,0,0.0,158,0.1531,723,0.7006,0
retry_oracle,low,0.06,4000,0.62875,1485,57,0.0384,165,0.1111,0,0.0,0,0.0,0,0.0,232,0.1562,1031,0.6943,0
retry_oracle,low,0.08,4000,0.5265,1894,105,0.0554,210,0.1109,0,0.0,0,0.0,0,0.0,270,0.1426,1309,0.6911,0
retry_oracle,low,0.1,4000,0.427,2292,196,0.0855,227,0.099,0,0.0,0,0.0,0,0.0,305,0.1331,1564,0.6824,0
retry_oracle,low,0.12,4000,0.335,2660,312,0.1173,200,0.0752,0,0.0,0,0.0,0,0.0,334,0.1256,1814,0.682,0
retry_oracle,low,0.14,4000,0.25925,2963,391,0.132,191,0.0645,0,0.0,0,0.0,0,0.0,361,0.1218,2020,0.6817,0
retry_oracle,low,0.16,4000,0.19775,3209,477,0.1486,159,0.0495,0,0.0,0,0.0,0,0.0,379,0.1181,2194,0.6837,0
retry_oracle,low,0.18,4000,0.15275,3389,552,0.1629,126,0.0372,0,0.0,0,0.0,0,0.0,381,0.1124,2330,0.6875,0
retry_oracle,low,0.2,4000,0.115,3540,613,0.1732,102,0.0288,0,0.0,0,0.0,0,0.0,391,0.1105,2434,0.6876,0
retry_oracle,low,0.22,4000,0.083,3668,645,0.1758,74,0.0202,0,0.0,0,0.0,0,0.0,387,0.1055,2562,0.6985,0
retry_oracle,low,0.24,4000,0.0535,3786,672,0.1775,66,0.0174,0,0.0,0,0.0,0,0.0,402,0.1062,2646,0.6989,0
retry_oracle,low,0.26,4000,0.0355,3858,693,0.1796,51,0.0132,0,0.0,0,0.0,0,0.0,405,0.105,2709,0.7022,0
retry_oracle,low,0.28,4000,0.02425,3903,670,0.1717,40,0.0102,0,0.0,0,0.0,0,0.0,398,0.102,2795,0.7161,0
retry_oracle,low,0.3,4000,0.01775,3929,644,0.1639,32,0.0081,0,0.0,0,0.0,0,0.0,386,0.0982,2867,0.7297,0
