arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
retry_oracle,low,0.02,4000,0.99975,0.999875,0.0,0.0,27.126,0.00025
retry_oracle,low,0.04,4000,0.998,0.999349,0.0,0.0,27.6745,0.002
retry_oracle,low,0.06,4000,0.99425,0.998207,0.0,0.0,28.218,0.00575
retry_oracle,low,0.08,4000,0.98975,0.996521,0.0,0.0,28.7695,0.01025
retry_oracle,low,0.1,4000,0.97475,0.991906,0.0,0.0,29.2623,0.024
retry_oracle,low,0.12,4000,0.95525,0.984453,0.0,0.0,29.6975,0.04175
retry_oracle,low,0.14,4000,0.92725,0.974775,0.0,0.0,30.0727,0.06525
retry_oracle,low,0.16,4000,0.8895,0.962916,0.0,0.0,30.3852,0.0945
retry_oracle,low,0.18,4000,0.83525,0.948984,0.0,0.0,30.6373,0.13175
retry_oracle,low,0.2,4000,0.75975,0.928904,0.0,0.0,30.658,0.18125
retry_oracle,low,0.22,4000,0.67825,0.906149,0.0,0.0,30.527,0.2345
retry_oracle,low,0.24,4000,0.594,0.880745,0.0,0.0,30.3087,0.29275
retry_oracle,low,0.26,4000,0.5005,0.853172,0.0,0.0,29.965,0.35375
retry_oracle,low,0.28,4000,0.407,0.821201,0.0,0.0,29.3545,0.4195
retry_oracle,low,0.3,4000,0.3175,0.790547,0.0,0.0,28.8253,0.483
retry_oracle,low,0.32,4000,0.249,0.756615,0.0,0.0,28.0852,0.5465
retry_oracle,low,0.34,4000,0.17775,0.721409,0.0,0.0,27.2808,0.6125
retry_oracle,low,0.36,4000,0.13025,0.684504,0.0,0.0,26.3888,0.66575
retry_oracle,low,0.38,4000,0.09025,0.649872,0.0,0.0,25.4805,0.71975
retry_oracle,low,0.4,4000,0.05775,0.616685,0.0,0.0,24.63,0.768
retry_oracle,low,0.42,4000,0.03525,0.581554,0.0,0.0,23.7275,0.82025
retry_oracle,low,0.44,4000,0.02175,0.552797,0.0,0.0,23.0463,0.8535
retry_oracle,low,0.46,4000,0.015,0.525227,0.0,0.0,22.4423,0.8805
retry_oracle,low,0.48,4000,0.01025,0.495954,0.0,0.0,21.6953,0.90925
retry_oracle,low,0.5,4000,0.006,0.468652,0.0,0.0,20.9115,0.92975
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.9995,0.999683,0.0,0.0,42.1863,0.0005
retry_oracle,medium,0.04,4000,0.99625,0.998363,0.0,0.0,42.9958,0.00375
retry_oracle,medium,0.06,4000,0.98975,0.995727,0.0,0.0,43.7767,0.01025
retry_oracle,medium,0.08,4000,0.978,0.991116,0.0,0.0,44.5075,0.022
retry_oracle,medium,0.1,4000,0.96225,0.983795,0.0,0.0,45.193,0.03775
retry_oracle,medium,0.12,4000,0.935,0.974487,0.0,0.0,45.7645,0.06475
retry_oracle,medium,0.14,4000,0.8965,0.956756,0.0,0.0,46.001,0.1025
retry_oracle,medium,0.16,4000,0.85,0.937606,0.0,0.0,46.0907,0.14575
retry_oracle,medium,0.18,4000,0.779,0.912931,0.0,0.0,45.904,0.20875
retry_oracle,medium,0.2,4000,0.706,0.887555,0.0,0.0,45.5977,0.2665
retry_oracle,medium,0.22,4000,0.61625,0.854139,0.0,0.0,44.8453,0.33875
retry_oracle,medium,0.24,4000,0.513,0.815839,0.0,0.0,43.668,0.4145
retry_oracle,medium,0.26,4000,0.40775,0.775025,0.0,0.0,42.2512,0.5005
retry_oracle,medium,0.28,4000,0.308,0.73339,0.0,0.0,40.6902,0.57925
retry_oracle,medium,0.3,4000,0.22625,0.694055,0.0,0.0,39.1133,0.649
retry_oracle,medium,0.32,4000,0.15625,0.652185,0.0,0.0,37.2563,0.715
retry_oracle,medium,0.34,4000,0.1015,0.609611,0.0,0.0,35.424,0.77225
retry_oracle,medium,0.36,4000,0.0625,0.565307,0.0,0.0,33.4282,0.821
retry_oracle,medium,0.38,4000,0.04025,0.527299,0.0,0.0,31.6575,0.86225
retry_oracle,medium,0.4,4000,0.0235,0.493227,0.0,0.0,30.2183,0.89625
retry_oracle,medium,0.42,4000,0.01375,0.458106,0.0,0.0,28.607,0.9235
retry_oracle,medium,0.44,4000,0.0075,0.42688,0.0,0.0,27.1975,0.946
retry_oracle,medium,0.46,4000,0.003,0.40076,0.0,0.0,26.0738,0.961
retry_oracle,medium,0.48,4000,0.00175,0.376492,0.0,0.0,25.0673,0.9715
retry_oracle,medium,0.5,4000,0.00075,0.359537,0.0,0.0,24.386,0.9785
