arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
no_rules,low,0.04,4000,0.3465,0.676802,0.01352,0.0,17.54,0.0
no_rules,low,0.06,4000,0.2135,0.573892,0.017293,0.0,14.7538,0.0
no_rules,low,0.08,4000,0.1355,0.498442,0.020315,0.0,12.71,0.0
no_rules,low,0.1,4000,0.0805,0.435003,0.023035,0.0,11.039,0.0
no_rules,low,0.12,4000,0.04925,0.389259,0.024784,0.0,9.858,0.0
no_rules,low,0.14,4000,0.02775,0.351224,0.026922,0.0,8.8517,0.0
no_rules,low,0.16,4000,0.018,0.321803,0.028513,0.0,8.0917,0.0
no_rules,low,0.18,4000,0.0125,0.298037,0.030211,0.0,7.4848,0.0
no_rules,low,0.2,4000,0.008,0.277601,0.031728,0.0,6.9718,0.0
no_rules,low,0.22,4000,0.00375,0.258683,0.033166,0.0,6.488,0.0
no_rules,low,0.24,4000,0.002,0.243825,0.034762,0.0,6.1123,0.0
no_rules,low,0.26,4000,0.00175,0.232148,0.035942,0.0,5.8072,0.0
no_rules,low,0.28,4000,0.001,0.223079,0.037418,0.0,5.5803,0.0
no_rules,low,0.3,4000,0.001,0.213044,0.038671,0.0,5.3325,0.0
no_rules,low,0.32,4000,0.0005,0.204899,0.040202,0.0,5.1303,0.0
no_rules,low,0.34,4000,0.0005,0.198742,0.041562,0.0,4.9817,0.0
no_rules,low,0.36,4000,0.0,0.192008,0.04273,0.0,4.807,0.0
no_rules,low,0.38,4000,0.0,0.186003,0.044067,0.0,4.6632,0.0
no_rules,low,0.4,4000,0.0,0.18013,0.045493,0.0,4.5157,0.0
no_rules,low,0.42,4000,0.0,0.17611,0.046928,0.0,4.4123,0.0
no_rules,low,0.44,4000,0.0,0.171043,0.047686,0.0,4.2877,0.0
no_rules,low,0.46,4000,0.0,0.167091,0.049052,0.0,4.1805,0.0
no_rules,low,0.48,4000,0.0,0.162942,0.050433,0.0,4.0865,0.0
no_rules,low,0.5,4000,0.0,0.159861,0.051628,0.0,4.0113,0.0
no_rules,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
no_rules,medium,0.02,4000,0.44075,0.725575,0.007282,0.0,29.2207,0.0
no_rules,medium,0.04,4000,0.207,0.552756,0.011335,0.0,21.7735,0.0
no_rules,medium,0.06,4000,0.09475,0.434423,0.013937,0.0,16.969,0.0
no_rules,medium,0.08,4000,0.04425,0.363246,0.015717,0.0,14.0877,0.0
no_rules,medium,0.1,4000,0.0215,0.309949,0.016762,0.0,11.949,0.0
no_rules,medium,0.12,4000,0.0105,0.274559,0.018084,0.0,10.553,0.0
no_rules,medium,0.14,4000,0.006,0.246319,0.018885,0.0,9.4823,0.0
no_rules,medium,0.16,4000,0.003,0.222581,0.019682,0.0,8.5775,0.0
no_rules,medium,0.18,4000,0.002,0.204117,0.020633,0.0,7.8628,0.0
no_rules,medium,0.2,4000,0.001,0.190569,0.021266,0.0,7.3362,0.0
no_rules,medium,0.22,4000,0.00075,0.178494,0.021948,0.0,6.861,0.0
no_rules,medium,0.24,4000,0.00025,0.167064,0.022845,0.0,6.4262,0.0
no_rules,medium,0.26,4000,0.0,0.158545,0.023634,0.0,6.104,0.0
no_rules,medium,0.28,4000,0.0,0.151715,0.024214,0.0,5.8338,0.0
no_rules,medium,0.3,4000,0.0,0.144898,0.025372,0.0,5.581,0.0
no_rules,medium,0.32,4000,0.0,0.139415,0.026301,0.0,5.3662,0.0
no_rules,medium,0.34,4000,0.0,0.134753,0.02728,0.0,5.188,0.0
no_rules,medium,0.36,4000,0.0,0.130759,0.028348,0.0,5.0308,0.0
no_rules,medium,0.38,4000,0.0,0.125721,0.029001,0.0,4.831,0.0
no_rules,medium,0.4,4000,0.0,0.121648,0.029815,0.0,4.6733,0.0
no_rules,medium,0.42,4000,0.0,0.118822,0.03099,0.0,4.5572,0.0
no_rules,medium,0.44,4000,0.0,0.115939,0.031635,0.0,4.4497,0.0
no_rules,medium,0.46,4000,0.0,0.113085,0.032504,0.0,4.3383,0.0
no_rules,medium,0.48,4000,0.0,0.110322,0.033308,0.0,4.2268,0.0
no_rules,medium,0.5,4000,0.0,0.108359,0.034267,0.0,4.1562,0.0
retry_oracle,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_oracle,high,0.02,4000,0.99975,0.999881,0.0,0.0,75.7057,0.00025
retry_oracle,high,0.04,4000,0.9955,0.997735,0.0,0.0,77.1273,0.0045
retry_oracle,high,0.06,4000,0.987,0.993738,0.0,0.0,78.4657,0.013
retry_oracle,high,0.08,4000,0.9665,0.984527,0.0,0.0,79.408,0.0335
retry_oracle,high,0.1,4000,0.9315,0.968637,0.0,0.0,79.8768,0.0685
retry_oracle,high,0.12,4000,0.8765,0.943864,0.0,0.0,79.6003,0.1235
retry_oracle,high,0.14,4000,0.817,0.914428,0.0,0.0,78.8535,0.183
retry_oracle,high,0.16,4000,0.73875,0.875539,0.0,0.0,77.3065,0.26125
retry_oracle,high,0.18,4000,0.64725,0.831276,0.0,0.0,74.923,0.35275
retry_oracle,high,0.2,4000,0.5555,0.783705,0.0,0.0,72.232,0.44425
retry_oracle,high,0.22,4000,0.4615,0.73126,0.0,0.0,68.8665,0.53825
retry_oracle,high,0.24,4000,0.3605,0.672713,0.0,0.0,64.6437,0.639
retry_oracle,high,0.26,4000,0.2805,0.614047,0.0,0.0,60.2963,0.71875
retry_oracle,high,0.28,4000,0.21325,0.559568,0.0,0.0,55.9395,0.784
retry_oracle,high,0.3,4000,0.14925,0.509423,0.0,0.0,51.7705,0.84575
retry_oracle,high,0.32,4000,0.098,0.466811,0.0,0.0,47.9913,0.895
retry_oracle,high,0.34,4000,0.0625,0.425583,0.0,0.0,44.5325,0.92725
retry_oracle,high,0.36,4000,0.03575,0.386352,0.0,0.0,41.0543,0.955
retry_oracle,high,0.38,4000,0.0205,0.351962,0.0,0.0,37.9778,0.9705
retry_oracle,high,0.4,4000,0.0115,0.322101,0.0,0.0,35.1407,0.98125
retry_oracle,high,0.42,4000,0.00525,0.296959,0.0,0.0,32.8387,0.9885
retry_oracle,high,0.44,4000,0.002,0.274183,0.0,0.0,30.7452,0.99275
retry_oracle,high,0.46,4000,0.0015,0.255329,0.0,0.0,29.2125,0.9945
retry_oracle,high,0.48,4000,0.0005,0.234869,0.0,0.0,27.458,0.99725
retry_oracle,high,0.5,4000,0.00025,0.219682,0.0,0.0,26.246,0.99875
retry_oracle,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_oracle,low,0.02,4000,0.99975,0.999875,0.0,0.0,27.126,0.00025
retry_oracle,low,0.04,4000,0.998,0.999349,0.0,0.0,27.6745,0.002
retry_oracle,low,0.06,4000,0.99425,0.998207,0.0,0.0,28.218,0.00575
retry_oracle,low,0.08,4000,0.98975,0.996521,0.0,0.0,28.7695,0.01025
retry_oracle,low,0.1,4000,0.976,0.991941,0.0,0.0,29.2645,0.024
retry_oracle,low,0.12,4000,0.95825,0.984463,0.0,0.0,29.7013,0.04175
retry_oracle,low,0.14,4000,0.93425,0.974865,0.0,0.0,30.0843,0.0655
retry_oracle,low,0.16,4000,0.90325,0.962738,0.0,0.0,30.4115,0.09575
retry_oracle,low,0.18,4000,0.8645,0.948856,0.0,0.0,30.697,0.13375
retry_oracle,low,0.2,4000,0.813,0.928352,0.0,0.0,30.7682,0.18375
retry_oracle,low,0.22,4000,0.75425,0.90596,0.0,0.0,30.7055,0.23875
retry_oracle,low,0.24,4000,0.6865,0.879819,0.0,0.0,30.5718,0.298
retry_oracle,low,0.26,4000,0.61275,0.851977,0.0,0.0,30.3382,0.3625
retry_oracle,low,0.28,4000,0.53625,0.821297,0.0,0.0,29.828,0.433
retry_oracle,low,0.3,4000,0.45825,0.790994,0.0,0.0,29.407,0.49875
retry_oracle,low,0.32,4000,0.38,0.756931,0.0,0.0,28.7568,0.5645
retry_oracle,low,0.34,4000,0.30425,0.721384,0.0,0.0,28.039,0.631
retry_oracle,low,0.36,4000,0.23925,0.686299,0.0,0.0,27.2057,0.6885
retry_oracle,low,0.38,4000,0.18225,0.652468,0.0,0.0,26.3128,0.744
retry_oracle,low,0.4,4000,0.13225,0.62103,0.0,0.0,25.4645,0.79275
retry_oracle,low,0.42,4000,0.09175,0.586717,0.0,0.0,24.524,0.83975
retry_oracle,low,0.44,4000,0.0625,0.561897,0.0,0.0,23.8227,0.87375
retry_oracle,low,0.46,4000,0.042,0.534852,0.0,0.0,23.177,0.90125
retry_oracle,low,0.48,4000,0.02525,0.505912,0.0,0.0,22.3485,0.927
retry_oracle,low,0.5,4000,0.01625,0.479105,0.0,0.0,21.511,0.9455
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.9995,0.999683,0.0,0.0,42.1863,0.0005
retry_oracle,medium,0.04,4000,0.99625,0.998363,0.0,0.0,42.9958,0.00375
retry_oracle,medium,0.06,4000,0.98975,0.995727,0.0,0.0,43.7767,0.01025
retry_oracle,medium,0.08,4000,0.978,0.991116,0.0,0.0,44.5075,0.022
retry_oracle,medium,0.1,4000,0.96225,0.983795,0.0,0.0,45.193,0.03775
retry_oracle,medium,0.12,4000,0.93525,0.974487,0.0,0.0,45.7647,0.06475
retry_oracle,medium,0.14,4000,0.8975,0.956756,0.0,0.0,46.0025,0.1025
retry_oracle,medium,0.16,4000,0.85425,0.937431,0.0,0.0,46.099,0.14575
retry_oracle,medium,0.18,4000,0.791,0.911594,0.0,0.0,45.9285,0.20875
retry_oracle,medium,0.2,4000,0.732,0.886039,0.0,0.0,45.6547,0.2675
retry_oracle,medium,0.22,4000,0.659,0.852089,0.0,0.0,44.9582,0.34
retry_oracle,medium,0.24,4000,0.57925,0.812845,0.0,0.0,43.868,0.41725
retry_oracle,medium,0.26,4000,0.487,0.770146,0.0,0.0,42.5568,0.50525
retry_oracle,medium,0.28,4000,0.3995,0.726316,0.0,0.0,41.1015,0.588
retry_oracle,medium,0.3,4000,0.3215,0.686633,0.0,0.0,39.6332,0.662
retry_oracle,medium,0.32,4000,0.245,0.642313,0.0,0.0,37.8805,0.73125
retry_oracle,medium,0.34,4000,0.1805,0.599475,0.0,0.0,36.1302,0.78825
retry_oracle,medium,0.36,4000,0.1285,0.559791,0.0,0.0,34.1527,0.83875
retry_oracle,medium,0.38,4000,0.0865,0.523864,0.0,0.0,32.3638,0.8815
retry_oracle,medium,0.4,4000,0.061,0.493295,0.0,0.0,30.88,0.913
retry_oracle,medium,0.42,4000,0.03625,0.459398,0.0,0.0,29.1745,0.939
retry_oracle,medium,0.44,4000,0.02175,0.429181,0.0,0.0,27.7052,0.9555
retry_oracle,medium,0.46,4000,0.01175,0.40351,0.0,0.0,26.5123,0.96825
retry_oracle,medium,0.48,4000,0.0075,0.379791,0.0,0.0,25.445,0.97725
retry_oracle,medium,0.5,4000,0.00325,0.363127,0.0,0.0,24.7325,0.984
retry_selfreport,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_selfreport,high,0.02,4000,0.4875,0.745842,0.010501,0.0,77.5122,0.48125
retry_selfreport,high,0.04,4000,0.24775,0.583514,0.022102,0.0,80.5607,0.72225
retry_selfreport,high,0.06,4000,0.12025,0.47094,0.034515,0.0,83.3333,0.8535
retry_selfreport,high,0.08,4000,0.06725,0.395373,0.047661,0.0,85.9617,0.91125
retry_selfreport,high,0.1,4000,0.03675,0.343146,0.061989,0.0,88.4265,0.9495
retry_selfreport,high,0.12,4000,0.01975,0.307581,0.075391,0.0,90.5863,0.9685
retry_selfreport,high,0.14,4000,0.01125,0.27779,0.089877,0.0,92.6265,0.981
retry_selfreport,high,0.16,4000,0.006,0.255651,0.104797,0.0,94.5148,0.98725
retry_selfreport,high,0.18,4000,0.00375,0.241893,0.120094,0.0,96.3525,0.9915
retry_selfreport,high,0.2,4000,0.0025,0.232734,0.135631,0.0,98.0828,0.9935
retry_selfreport,high,0.22,4000,0.00175,0.226379,0.151925,0.0,99.67,0.99525
retry_selfreport,high,0.24,4000,0.0005,0.230227,0.168724,0.0,101.2362,0.99725
retry_selfreport,high,0.26,4000,0.00025,0.238242,0.185525,0.0,102.5842,0.9985
retry_selfreport,high,0.28,4000,0.0,0.268795,0.202086,0.0,103.8498,0.99925
retry_selfreport,high,0.3,4000,0.0,0.302811,0.219148,0.0,104.9822,0.99925
retry_selfreport,high,0.32,4000,0.0,0.339279,0.235701,0.0,105.9917,0.9995
retry_selfreport,high,0.34,4000,0.0,0.388824,0.253175,0.0,106.9075,0.99975
retry_selfreport,high,0.36,4000,0.0,0.436458,0.270786,0.0,107.687,0.99975
retry_selfreport,high,0.38,4000,0.0,0.485269,0.287993,0.0,108.3143,0.99975
retry_selfreport,high,0.4,4000,0.0,0.534844,0.305169,0.0,108.8353,0.99975
retry_selfreport,high,0.42,4000,0.0,0.583839,0.322304,0.0,109.3007,1.0
retry_selfreport,high,0.44,4000,0.0,0.623196,0.339773,0.0,109.6543,1.0
retry_selfreport,high,0.46,4000,0.0,0.660514,0.357245,0.0,109.9693,1.0
retry_selfreport,high,0.48,4000,0.0,0.701211,0.374168,0.0,110.2065,1.0
retry_selfreport,high,0.5,4000,0.0,0.737254,0.391328,0.0,110.4267,1.0
retry_selfreport,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_selfreport,low,0.02,4000,0.76525,0.908918,0.010258,0.0,27.7267,0.212
retry_selfreport,low,0.04,4000,0.5955,0.838221,0.020843,0.0,28.7383,0.36325
retry_selfreport,low,0.06,4000,0.4575,0.771697,0.032534,0.0,29.7415,0.49275
retry_selfreport,low,0.08,4000,0.364,0.721739,0.045199,0.0,30.619,0.58125
retry_selfreport,low,0.1,4000,0.28025,0.674997,0.058601,0.0,31.5057,0.66275
retry_selfreport,low,0.12,4000,0.21325,0.636228,0.07219,0.0,32.3242,0.72725
retry_selfreport,low,0.14,4000,0.16125,0.602019,0.086886,0.0,33.1,0.78
retry_selfreport,low,0.16,4000,0.12425,0.583298,0.101698,0.0,33.773,0.817
retry_selfreport,low,0.18,4000,0.0945,0.565018,0.117488,0.0,34.4423,0.85225
retry_selfreport,low,0.2,4000,0.07475,0.556971,0.133183,0.0,35.0307,0.877
retry_selfreport,low,0.22,4000,0.05675,0.556636,0.14923,0.0,35.5213,0.898
retry_selfreport,low,0.24,4000,0.042,0.556163,0.166053,0.0,36.056,0.91625
retry_selfreport,low,0.26,4000,0.03325,0.564937,0.182393,0.0,36.5162,0.9285
retry_selfreport,low,0.28,4000,0.0275,0.575556,0.198599,0.0,36.8975,0.93925
retry_selfreport,low,0.3,4000,0.02175,0.585938,0.215771,0.0,37.261,0.94775
retry_selfreport,low,0.32,4000,0.01625,0.604982,0.23265,0.0,37.593,0.95625
retry_selfreport,low,0.34,4000,0.012,0.62268,0.249677,0.0,37.8635,0.9605
retry_selfreport,low,0.36,4000,0.01,0.63839,0.266872,0.0,38.1105,0.96575
retry_selfreport,low,0.38,4000,0.00675,0.657182,0.283932,0.0,38.3205,0.97075
retry_selfreport,low,0.4,4000,0.005,0.677779,0.301055,0.0,38.5265,0.975
retry_selfreport,low,0.42,4000,0.0035,0.68899,0.318573,0.0,38.6765,0.9785
retry_selfreport,low,0.44,4000,0.003,0.703845,0.336676,0.0,38.828,0.97875
retry_selfreport,low,0.46,4000,0.002,0.716869,0.354887,0.0,38.9378,0.97775
retry_selfreport,low,0.48,4000,0.002,0.730763,0.372749,0.0,39.0395,0.979
retry_selfreport,low,0.5,4000,0.001,0.743954,0.390437,0.0,39.1332,0.98225
retry_selfreport,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_selfreport,medium,0.02,4000,0.6665,0.858276,0.010178,0.0,43.1718,0.3085
retry_selfreport,medium,0.04,4000,0.44525,0.742827,0.021343,0.0,44.7875,0.5145
retry_selfreport,medium,0.06,4000,0.29975,0.651081,0.03341,0.0,46.376,0.661
retry_selfreport,medium,0.08,4000,0.1975,0.58694,0.046013,0.0,47.7295,0.756
retry_selfreport,medium,0.1,4000,0.14025,0.530684,0.059582,0.0,49.051,0.8215
retry_selfreport,medium,0.12,4000,0.09325,0.488725,0.07354,0.0,50.2728,0.869
retry_selfreport,medium,0.14,4000,0.066,0.455046,0.088107,0.0,51.4507,0.90125
retry_selfreport,medium,0.16,4000,0.0445,0.426139,0.103119,0.0,52.5797,0.9295
retry_selfreport,medium,0.18,4000,0.03,0.40796,0.118766,0.0,53.632,0.95
retry_selfreport,medium,0.2,4000,0.0215,0.402137,0.134186,0.0,54.5295,0.96075
retry_selfreport,medium,0.22,4000,0.01325,0.398721,0.149823,0.0,55.3935,0.97375
retry_selfreport,medium,0.24,4000,0.00975,0.403946,0.166757,0.0,56.1645,0.97775
retry_selfreport,medium,0.26,4000,0.00625,0.415761,0.18329,0.0,56.8745,0.97975
retry_selfreport,medium,0.28,4000,0.0045,0.427791,0.19923,0.0,57.504,0.983
retry_selfreport,medium,0.3,4000,0.00325,0.444377,0.215459,0.0,58.0922,0.98475
retry_selfreport,medium,0.32,4000,0.0015,0.474084,0.233109,0.0,58.6412,0.9875
retry_selfreport,medium,0.34,4000,0.0015,0.500328,0.250094,0.0,59.0902,0.9895
retry_selfreport,medium,0.36,4000,0.00175,0.530013,0.267955,0.0,59.5057,0.99075
retry_selfreport,medium,0.38,4000,0.0005,0.564044,0.285558,0.0,59.8595,0.99175
retry_selfreport,medium,0.4,4000,0.0005,0.59534,0.303544,0.0,60.1835,0.99225
retry_selfreport,medium,0.42,4000,0.00025,0.622121,0.321223,0.0,60.4585,0.993
retry_selfreport,medium,0.44,4000,0.00025,0.649928,0.338679,0.0,60.6992,0.993
retry_selfreport,medium,0.46,4000,0.0,0.675703,0.356058,0.0,60.8813,0.995
retry_selfreport,medium,0.48,4000,0.0,0.701812,0.373149,0.0,61.02,0.99525
retry_selfreport,medium,0.5,4000,0.0,0.724443,0.390458,0.0,61.1482,0.99625
