arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
no_rules,low,0.04,4000,0.3465,0.676802,0.01352,0.0,17.54,0.0
no_rules,low,0.06,4000,0.2135,0.573892,0.017293,0.0,14.7538,0.0
no_rules,low,0.08,4000,0.1355,0.498442,0.020315,0.0,12.71,0.0
no_rules,low,0.1,4000,0.0805,0.435003,0.023035,0.0,11.039,0.0
no_rules,low,0.12,4000,0.04925,0.389259,0.024784,0.0,9.858,0.0
no_rules,low,0.14,4000,0.02775,0.351224,0.026922,0.0,8.8517,0.0
no_rules,low,0.16,4000,0.018,0.321803,0.028513,0.0,8.0917,0.0
no_rules,low,0.18,4000,0.0125,0.298037,0.030211,0.0,7.4848,0.0
no_rules,low,0.2,4000,0.008,0.277601,0.031728,0.0,6.9718,0.0
no_rules,low,0.22,4000,0.00375,0.258683,0.033166,0.0,6.488,0.0
no_rules,low,0.24,4000,0.002,0.243825,0.034762,0.0,6.1123,0.0
no_rules,low,0.26,4000,0.00175,0.232148,0.035942,0.0,5.8072,0.0
no_rules,low,0.28,4000,0.001,0.223079,0.037418,0.0,5.5803,0.0
no_rules,low,0.3,4000,0.001,0.213044,0.038671,0.0,5.3325,0.0
no_rules,low,0.32,4000,0.0005,0.204899,0.040202,0.0,5.1303,0.0
no_rules,low,0.34,4000,0.0005,0.198742,0.041562,0.0,4.9817,0.0
no_rules,low,0.36,4000,0.0,0.192008,0.04273,0.0,4.807,0.0
no_rules,low,0.38,4000,0.0,0.186003,0.044067,0.0,4.6632,0.0
no_rules,low,0.4,4000,0.0,0.18013,0.045493,0.0,4.5157,0.0
no_rules,low,0.42,4000,0.0,0.17611,0.046928,0.0,4.4123,0.0
no_rules,low,0.44,4000,0.0,0.171043,0.047686,0.0,4.2877,0.0
no_rules,low,0.46,4000,0.0,0.167091,0.049052,0.0,4.1805,0.0
no_rules,low,0.48,4000,0.0,0.162942,0.050433,0.0,4.0865,0.0
no_rules,low,0.5,4000,0.0,0.159861,0.051628,0.0,4.0113,0.0
no_rules,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
no_rules,medium,0.02,4000,0.44075,0.725575,0.007282,0.0,29.2207,0.0
no_rules,medium,0.04,4000,0.207,0.552756,0.011335,0.0,21.7735,0.0
no_rules,medium,0.06,4000,0.09475,0.434423,0.013937,0.0,16.969,0.0
no_rules,medium,0.08,4000,0.04425,0.363246,0.015717,0.0,14.0877,0.0
no_rules,medium,0.1,4000,0.0215,0.309949,0.016762,0.0,11.949,0.0
no_rules,medium,0.12,4000,0.0105,0.274559,0.018084,0.0,10.553,0.0
no_rules,medium,0.14,4000,0.006,0.246319,0.018885,0.0,9.4823,0.0
no_rules,medium,0.16,4000,0.003,0.222581,0.019682,0.0,8.5775,0.0
no_rules,medium,0.18,4000,0.002,0.204117,0.020633,0.0,7.8628,0.0
no_rules,medium,0.2,4000,0.001,0.190569,0.021266,0.0,7.3362,0.0
no_rules,medium,0.22,4000,0.00075,0.178494,0.021948,0.0,6.861,0.0
no_rules,medium,0.24,4000,0.00025,0.167064,0.022845,0.0,6.4262,0.0
no_rules,medium,0.26,4000,0.0,0.158545,0.023634,0.0,6.104,0.0
no_rules,medium,0.28,4000,0.0,0.151715,0.024214,0.0,5.8338,0.0
no_rules,medium,0.3,4000,0.0,0.144898,0.025372,0.0,5.581,0.0
no_rules,medium,0.32,4000,0.0,0.139415,0.026301,0.0,5.3662,0.0
no_rules,medium,0.34,4000,0.0,0.134753,0.02728,0.0,5.188,0.0
no_rules,medium,0.36,4000,0.0,0.130759,0.028348,0.0,5.0308,0.0
no_rules,medium,0.38,4000,0.0,0.125721,0.029001,0.0,4.831,0.0
no_rules,medium,0.4,4000,0.0,0.121648,0.029815,0.0,4.6733,0.0
no_rules,medium,0.42,4000,0.0,0.118822,0.03099,0.0,4.5572,0.0
no_rules,medium,0.44,4000,0.0,0.115939,0.031635,0.0,4.4497,0.0
no_rules,medium,0.46,4000,0.0,0.113085,0.032504,0.0,4.3383,0.0
no_rules,medium,0.48,4000,0.0,0.110322,0.033308,0.0,4.2268,0.0
no_rules,medium,0.5,4000,0.0,0.108359,0.034267,0.0,4.1562,0.0
retry_oracle,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_oracle,high,0.02,4000,0.99975,0.999881,0.0,0.0,75.7057,0.00025
retry_oracle,high,0.04,4000,0.9955,0.997735,0.0,0.0,77.1273,0.0045
retry_oracle,high,0.06,4000,0.98625,0.993733,0.0,0.0,78.4647,0.013
retry_oracle,high,0.08,4000,0.964,0.984511,0.0,0.0,79.4048,0.0335
retry_oracle,high,0.1,4000,0.92,0.968653,0.0,0.0,79.855,0.0685
retry_oracle,high,0.12,4000,0.8375,0.943955,0.0,0.0,79.519,0.12325
retry_oracle,high,0.14,4000,0.711,0.914795,0.0,0.0,78.5795,0.18225
retry_oracle,high,0.16,4000,0.5485,0.876199,0.0,0.0,76.7,0.258
retry_oracle,high,0.18,4000,0.376,0.830802,0.0,0.0,73.8482,0.346
retry_oracle,high,0.2,4000,0.2375,0.784263,0.0,0.0,70.5805,0.43075
retry_oracle,high,0.22,4000,0.139,0.73236,0.0,0.0,66.7438,0.5195
retry_oracle,high,0.24,4000,0.068,0.672059,0.0,0.0,62.2265,0.613
retry_oracle,high,0.26,4000,0.035,0.614202,0.0,0.0,57.7293,0.69025
retry_oracle,high,0.28,4000,0.01575,0.559439,0.0,0.0,53.4135,0.75675
retry_oracle,high,0.3,4000,0.00575,0.509014,0.0,0.0,49.381,0.81375
retry_oracle,high,0.32,4000,0.0025,0.463866,0.0,0.0,45.8588,0.85775
retry_oracle,high,0.34,4000,0.0005,0.422624,0.0,0.0,42.6315,0.8945
retry_oracle,high,0.36,4000,0.00025,0.383117,0.0,0.0,39.495,0.92825
retry_oracle,high,0.38,4000,0.00025,0.349278,0.0,0.0,36.6938,0.9475
retry_oracle,high,0.4,4000,0.00025,0.317893,0.0,0.0,34.1352,0.96425
retry_oracle,high,0.42,4000,0.0,0.292329,0.0,0.0,32.0538,0.975
retry_oracle,high,0.44,4000,0.0,0.269559,0.0,0.0,30.185,0.9845
retry_oracle,high,0.46,4000,0.0,0.250819,0.0,0.0,28.7312,0.98925
retry_oracle,high,0.48,4000,0.0,0.231081,0.0,0.0,27.1165,0.99325
retry_oracle,high,0.5,4000,0.0,0.216896,0.0,0.0,25.9722,0.9965
retry_oracle,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_oracle,low,0.02,4000,0.99975,0.999875,0.0,0.0,27.126,0.00025
retry_oracle,low,0.04,4000,0.99675,0.999336,0.0,0.0,27.673,0.002
retry_oracle,low,0.06,4000,0.9895,0.998154,0.0,0.0,28.2115,0.00575
retry_oracle,low,0.08,4000,0.9725,0.996444,0.0,0.0,28.7455,0.01025
retry_oracle,low,0.1,4000,0.93375,0.991676,0.0,0.0,29.1973,0.024
retry_oracle,low,0.12,4000,0.87575,0.983865,0.0,0.0,29.5512,0.041
retry_oracle,low,0.14,4000,0.79475,0.973067,0.0,0.0,29.805,0.06275
retry_oracle,low,0.16,4000,0.68575,0.958805,0.0,0.0,29.9202,0.09125
retry_oracle,low,0.18,4000,0.58025,0.94148,0.0,0.0,29.9393,0.12575
retry_oracle,low,0.2,4000,0.47625,0.917771,0.0,0.0,29.7368,0.1715
retry_oracle,low,0.22,4000,0.37625,0.891847,0.0,0.0,29.3915,0.221
retry_oracle,low,0.24,4000,0.28,0.862769,0.0,0.0,28.9537,0.27275
retry_oracle,low,0.26,4000,0.20275,0.830865,0.0,0.0,28.4215,0.327
retry_oracle,low,0.28,4000,0.14125,0.796676,0.0,0.0,27.7175,0.39075
retry_oracle,low,0.3,4000,0.096,0.764036,0.0,0.0,27.1118,0.45025
retry_oracle,low,0.32,4000,0.06925,0.727767,0.0,0.0,26.372,0.5135
retry_oracle,low,0.34,4000,0.0465,0.69136,0.0,0.0,25.5983,0.57725
retry_oracle,low,0.36,4000,0.03225,0.654621,0.0,0.0,24.7625,0.63025
retry_oracle,low,0.38,4000,0.02325,0.619971,0.0,0.0,23.9617,0.68375
retry_oracle,low,0.4,4000,0.014,0.587957,0.0,0.0,23.2437,0.73225
retry_oracle,low,0.42,4000,0.008,0.555257,0.0,0.0,22.4778,0.78225
retry_oracle,low,0.44,4000,0.005,0.528615,0.0,0.0,21.8873,0.819
retry_oracle,low,0.46,4000,0.0035,0.503603,0.0,0.0,21.3875,0.84775
retry_oracle,low,0.48,4000,0.00225,0.477166,0.0,0.0,20.765,0.87575
retry_oracle,low,0.5,4000,0.00175,0.451638,0.0,0.0,20.087,0.905
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.9995,0.999683,0.0,0.0,42.1863,0.0005
retry_oracle,medium,0.04,4000,0.99625,0.998363,0.0,0.0,42.9958,0.00375
retry_oracle,medium,0.06,4000,0.98925,0.995727,0.0,0.0,43.7762,0.01025
retry_oracle,medium,0.08,4000,0.97225,0.991073,0.0,0.0,44.4995,0.02175
retry_oracle,medium,0.1,4000,0.937,0.983484,0.0,0.0,45.1505,0.0375
retry_oracle,medium,0.12,4000,0.87575,0.974257,0.0,0.0,45.649,0.06425
retry_oracle,medium,0.14,4000,0.78075,0.955744,0.0,0.0,45.7365,0.10175
retry_oracle,medium,0.16,4000,0.6485,0.935071,0.0,0.0,45.5588,0.143
retry_oracle,medium,0.18,4000,0.5065,0.907985,0.0,0.0,45.0252,0.2
retry_oracle,medium,0.2,4000,0.38325,0.879315,0.0,0.0,44.362,0.25425
retry_oracle,medium,0.22,4000,0.26875,0.844353,0.0,0.0,43.2728,0.3195
retry_oracle,medium,0.24,4000,0.18275,0.801798,0.0,0.0,41.813,0.388
retry_oracle,medium,0.26,4000,0.1185,0.75789,0.0,0.0,40.2325,0.467
retry_oracle,medium,0.28,4000,0.074,0.713837,0.0,0.0,38.5973,0.542
retry_oracle,medium,0.3,4000,0.0445,0.672805,0.0,0.0,37.042,0.61
retry_oracle,medium,0.32,4000,0.0265,0.629345,0.0,0.0,35.2903,0.67275
retry_oracle,medium,0.34,4000,0.01625,0.586897,0.0,0.0,33.622,0.7345
retry_oracle,medium,0.36,4000,0.00875,0.544344,0.0,0.0,31.8343,0.78875
retry_oracle,medium,0.38,4000,0.00425,0.507289,0.0,0.0,30.2523,0.83075
retry_oracle,medium,0.4,4000,0.00175,0.475684,0.0,0.0,28.9885,0.8635
retry_oracle,medium,0.42,4000,0.00125,0.443206,0.0,0.0,27.5912,0.897
retry_oracle,medium,0.44,4000,0.00075,0.414078,0.0,0.0,26.3615,0.92525
retry_oracle,medium,0.46,4000,0.0,0.390282,0.0,0.0,25.3725,0.94475
retry_oracle,medium,0.48,4000,0.0,0.3677,0.0,0.0,24.4698,0.9575
retry_oracle,medium,0.5,4000,0.0,0.351456,0.0,0.0,23.8545,0.96725
retry_selfreport,high,0.0,4000,1.0,1.0,0.0,0.0,74.19,0.0
retry_selfreport,high,0.02,4000,0.4875,0.748715,0.010498,0.0,77.5037,0.48125
retry_selfreport,high,0.04,4000,0.24775,0.608525,0.022085,0.0,80.4707,0.72225
retry_selfreport,high,0.06,4000,0.12025,0.546244,0.03438,0.0,83.0102,0.8535
retry_selfreport,high,0.08,4000,0.06725,0.560636,0.047215,0.0,85.1042,0.91125
retry_selfreport,high,0.1,4000,0.03675,0.623524,0.060853,0.0,86.6767,0.9495
retry_selfreport,high,0.12,4000,0.01975,0.697412,0.073189,0.0,87.6963,0.9685
retry_selfreport,high,0.14,4000,0.01125,0.76379,0.086108,0.0,88.3748,0.981
retry_selfreport,high,0.16,4000,0.006,0.818912,0.099045,0.0,88.8127,0.98725
retry_selfreport,high,0.18,4000,0.0035,0.858048,0.111661,0.0,89.084,0.9915
retry_selfreport,high,0.2,4000,0.00225,0.87768,0.12407,0.0,89.2272,0.9935
retry_selfreport,high,0.22,4000,0.0015,0.883921,0.137083,0.0,89.309,0.99525
retry_selfreport,high,0.24,4000,0.0005,0.884083,0.150129,0.0,89.357,0.99725
retry_selfreport,high,0.26,4000,0.00025,0.881986,0.162941,0.0,89.3782,0.9985
retry_selfreport,high,0.28,4000,0.0,0.873175,0.175374,0.0,89.39,0.999
retry_selfreport,high,0.3,4000,0.0,0.866346,0.188326,0.0,89.3958,0.999
retry_selfreport,high,0.32,4000,0.0,0.857875,0.200775,0.0,89.4,0.999
retry_selfreport,high,0.34,4000,0.0,0.848949,0.213688,0.0,89.4035,0.9995
retry_selfreport,high,0.36,4000,0.0,0.840966,0.226675,0.0,89.4043,0.99975
retry_selfreport,high,0.38,4000,0.0,0.832852,0.239792,0.0,89.405,0.99975
retry_selfreport,high,0.4,4000,0.0,0.825867,0.252744,0.0,89.405,0.99975
retry_selfreport,high,0.42,4000,0.0,0.818973,0.265803,0.0,89.405,1.0
retry_selfreport,high,0.44,4000,0.0,0.812905,0.279032,0.0,89.405,1.0
retry_selfreport,high,0.46,4000,0.0,0.806845,0.292332,0.0,89.405,1.0
retry_selfreport,high,0.48,4000,0.0,0.80136,0.305654,0.0,89.405,0.99975
retry_selfreport,high,0.5,4000,0.0,0.796021,0.318894,0.0,89.405,0.99975
retry_selfreport,low,0.0,4000,1.0,1.0,0.0,0.0,26.58,0.0
retry_selfreport,low,0.02,4000,0.76525,0.921848,0.010249,0.0,27.6818,0.212
retry_selfreport,low,0.04,4000,0.5955,0.880725,0.020766,0.0,28.569,0.36325
retry_selfreport,low,0.06,4000,0.45725,0.852693,0.032062,0.0,29.3455,0.49275
retry_selfreport,low,0.08,4000,0.364,0.84413,0.044168,0.0,29.9578,0.581
retry_selfreport,low,0.1,4000,0.28,0.843768,0.056815,0.0,30.499,0.662
retry_selfreport,low,0.12,4000,0.21125,0.848622,0.069281,0.0,30.9345,0.72575
retry_selfreport,low,0.14,4000,0.159,0.860128,0.08235,0.0,31.271,0.7775
retry_selfreport,low,0.16,4000,0.1215,0.864889,0.095295,0.0,31.521,0.8135
retry_selfreport,low,0.18,4000,0.09025,0.871721,0.108903,0.0,31.7303,0.84675
retry_selfreport,low,0.2,4000,0.07025,0.877622,0.122338,0.0,31.8843,0.87275
retry_selfreport,low,0.22,4000,0.052,0.878046,0.1357,0.0,31.993,0.8925
retry_selfreport,low,0.24,4000,0.036,0.87875,0.149662,0.0,32.087,0.9075
retry_selfreport,low,0.26,4000,0.02825,0.87848,0.162874,0.0,32.1475,0.91825
retry_selfreport,low,0.28,4000,0.02225,0.87987,0.175902,0.0,32.1938,0.928
retry_selfreport,low,0.3,4000,0.01625,0.878591,0.189953,0.0,32.227,0.9355
retry_selfreport,low,0.32,4000,0.01125,0.874154,0.202968,0.0,32.2522,0.94075
retry_selfreport,low,0.34,4000,0.00875,0.871533,0.216637,0.0,32.267,0.9455
retry_selfreport,low,0.36,4000,0.007,0.866302,0.230273,0.0,32.281,0.94775
retry_selfreport,low,0.38,4000,0.005,0.862113,0.24428,0.0,32.2927,0.95175
retry_selfreport,low,0.4,4000,0.00325,0.856813,0.257824,0.0,32.303,0.95275
retry_selfreport,low,0.42,4000,0.002,0.851571,0.271936,0.0,32.308,0.9565
retry_selfreport,low,0.44,4000,0.0015,0.847853,0.286392,0.0,32.3143,0.95375
retry_selfreport,low,0.46,4000,0.001,0.842726,0.300713,0.0,32.316,0.95275
retry_selfreport,low,0.48,4000,0.001,0.838909,0.315297,0.0,32.3182,0.9525
retry_selfreport,low,0.5,4000,0.0005,0.834439,0.329208,0.0,32.32,0.9565
retry_selfreport,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_selfreport,medium,0.02,4000,0.6665,0.865635,0.010178,0.0,43.1482,0.3085
retry_selfreport,medium,0.04,4000,0.44525,0.776013,0.021294,0.0,44.6635,0.5145
retry_selfreport,medium,0.06,4000,0.29975,0.735914,0.033151,0.0,46.0195,0.661
retry_selfreport,medium,0.08,4000,0.1975,0.731218,0.045388,0.0,47.044,0.756
retry_selfreport,medium,0.1,4000,0.14,0.748852,0.05824,0.0,47.8603,0.8215
retry_selfreport,medium,0.12,4000,0.093,0.774764,0.071035,0.0,48.4993,0.869
retry_selfreport,medium,0.14,4000,0.06575,0.803843,0.084068,0.0,48.9775,0.901
retry_selfreport,medium,0.16,4000,0.04425,0.830541,0.097003,0.0,49.336,0.9285
retry_selfreport,medium,0.18,4000,0.02925,0.851139,0.110436,0.0,49.5915,0.94925
retry_selfreport,medium,0.2,4000,0.02075,0.864636,0.12346,0.0,49.7403,0.95875
retry_selfreport,medium,0.22,4000,0.0125,0.872834,0.136105,0.0,49.859,0.9705
retry_selfreport,medium,0.24,4000,0.0095,0.879922,0.149947,0.0,49.9318,0.97375
retry_selfreport,medium,0.26,4000,0.006,0.883118,0.163209,0.0,49.9787,0.97425
retry_selfreport,medium,0.28,4000,0.004,0.881311,0.176126,0.0,50.0075,0.97725
retry_selfreport,medium,0.3,4000,0.00225,0.87862,0.188502,0.0,50.0305,0.97825
retry_selfreport,medium,0.32,4000,0.001,0.872568,0.20231,0.0,50.046,0.9805
retry_selfreport,medium,0.34,4000,0.001,0.866846,0.2155,0.0,50.0577,0.982
retry_selfreport,medium,0.36,4000,0.001,0.861158,0.229433,0.0,50.0632,0.98375
retry_selfreport,medium,0.38,4000,0.00025,0.854398,0.243238,0.0,50.0673,0.98475
retry_selfreport,medium,0.4,4000,0.00025,0.847581,0.256757,0.0,50.0692,0.986
retry_selfreport,medium,0.42,4000,0.00025,0.841659,0.27058,0.0,50.0707,0.988
retry_selfreport,medium,0.44,4000,0.00025,0.835536,0.283859,0.0,50.071,0.988
retry_selfreport,medium,0.46,4000,0.0,0.829856,0.297958,0.0,50.0733,0.98725
retry_selfreport,medium,0.48,4000,0.0,0.825057,0.311364,0.0,50.074,0.98875
retry_selfreport,medium,0.5,4000,0.0,0.820176,0.325179,0.0,50.0742,0.9885
